level,route,seed,arm,segment_start_step,step,sim_time_s,x,y,speed_mps,tfv6_target_mps,first_mps,author_mps,mean8_mps,c_reason,c_raw_throttle,c_raw_brake,b_shadow_throttle,b_shadow_brake,actual_throttle,actual_brake,postprocessor_changed,creep_active,stop_sign_active,offline_first_throttle,offline_first_brake,offline_author_throttle,offline_author_brake,offline_mean8_throttle,offline_mean8_brake
1,2091,0,C,3145,3567,178.40000265836716,2769.67529296875,1600.214599609375,0.0,0.0,0.003991067361199138,0.10906483091069911,0.8374990342337406,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.749876878535812,0.0,0.75,0.0
1,2091,0,C,3145,3568,178.45000265911222,2769.67529296875,1600.214599609375,0.0,0.0,0.0028210195674772025,0.12151011696247112,0.9007616485363279,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3569,178.50000265985727,2769.67529296875,1600.214599609375,0.0,0.0,0.005247298378618956,0.12869415910595305,0.9480542108533633,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3570,178.55000266060233,2769.67529296875,1600.214599609375,0.0,0.0,0.004864563217638835,0.12196227976696794,0.9143944620295288,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3571,178.6000026613474,2769.67529296875,1600.214599609375,0.0,0.0,0.003426933750814931,0.1254025906092885,0.8994821320842642,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3572,178.65000266209245,2769.67529296875,1600.214599609375,0.0,0.0,0.003077168282841037,0.14742706413383488,0.9276484617309887,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3573,178.7000026628375,2769.67529296875,1600.214599609375,0.0,0.0,0.005198479311069473,0.13961177192494914,0.9208603020273199,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3574,178.75000266358256,2769.67529296875,1600.214599609375,0.0,0.0,0.005456581578746,0.14245344677669136,0.9507159140444179,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3575,178.80000266432762,2769.67529296875,1600.214599609375,0.0,0.0,0.003661332334332944,0.13405332158067823,0.9617329791786731,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3576,178.85000266507268,2769.67529296875,1600.214599609375,0.0,0.0,0.004661115495570571,0.12958547112852992,0.943779805320624,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3577,178.90000266581774,2769.67529296875,1600.214599609375,0.0,0.0,0.0033160720318074605,0.1307971870124265,0.9509840799407734,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3578,178.9500026665628,2769.67529296875,1600.214599609375,0.0,0.0,0.002875228262618684,0.13180125723172764,0.9429047092879477,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3579,179.00000266730785,2769.67529296875,1600.214599609375,0.0,0.0,0.003085630990634215,0.12081528074168674,0.9627936938695337,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3580,179.0500026680529,2769.67529296875,1600.214599609375,0.0,0.0,0.0041938575570181005,0.12049558182873189,0.9103974001101268,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3581,179.10000266879797,2769.67529296875,1600.214599609375,0.0,0.0,0.0023722932711081773,0.11215653208201477,0.87968042127152,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3582,179.15000266954303,2769.67529296875,1600.214599609375,0.0,0.0,0.004666706692920001,0.13975781182017025,0.8951887854504229,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3583,179.2000026702881,2769.67529296875,1600.214599609375,0.0,0.0,0.005231339585142207,0.1279319400137594,0.8865554448213557,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3584,179.25000267103314,2769.67529296875,1600.214599609375,0.0,0.0,0.0034679962178873177,0.12633817728869176,0.8603480698903291,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3585,179.3000026717782,2769.67529296875,1600.214599609375,0.0,0.0,0.002932952983107092,0.1280733429228056,0.8821255328824772,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3586,179.35000267252326,2769.67529296875,1600.214599609375,0.0,0.0,0.004804631782443154,0.11820638237185117,0.8694483674638008,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3587,179.40000267326832,2769.67529296875,1600.214599609375,0.0,0.0,0.004804631782443154,0.12508302693254086,0.9212207566795246,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3588,179.45000267401338,2769.67529296875,1600.214599609375,0.0,0.0,0.00460105284014068,0.11395891633207386,0.8821271062044348,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3589,179.50000267475843,2769.67529296875,1600.214599609375,0.0,0.0,0.003851842855030164,0.12489729034908277,0.8913381475819073,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3590,179.5500026755035,2769.67529296875,1600.214599609375,0.0,0.0,0.0024874271148019626,0.10635728285552733,0.8689135821135301,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.7498525705637307,0.0,0.75,0.0
1,2091,0,C,3145,3591,179.60000267624855,2769.67529296875,1600.214599609375,0.0,0.0,0.005376110412287926,0.12342340906068876,0.8657503365382582,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3592,179.6500026769936,2769.67529296875,1600.214599609375,0.0,0.0,0.0031018199007568047,0.13453280870390036,0.882021243705076,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3593,179.70000267773867,2769.67529296875,1600.214599609375,0.0,0.0,0.00665741148371904,0.15367528103177452,0.9462341343091698,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3594,179.75000267848372,2769.67529296875,1600.214599609375,0.0,0.0,0.006857225785240041,0.14520375988297746,0.9327229365322186,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3595,179.80000267922878,2769.67529296875,1600.214599609375,0.0,0.0,0.005231339585142207,0.14853558082287058,0.9838970110858856,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3596,179.85000267997384,2769.67529296875,1600.214599609375,0.0,0.0,0.007425309942339845,0.13031379287189582,0.963360051198425,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3597,179.9000026807189,2769.67529296875,1600.214599609375,0.0,0.0,0.00636095309157621,0.1525550636054297,1.0004920395124999,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3598,179.95000268146396,2769.67529296875,1600.214599609375,0.0,0.0,0.002852391543493044,0.11593659830989647,0.9145187742604973,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3599,180.00000268220901,2769.67529296875,1600.214599609375,0.0,0.0,0.0032530618797886593,0.12950479096308648,0.9077385448810663,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3600,180.05000268295407,2769.67529296875,1600.214599609375,0.0,0.0,0.003246948581066944,0.13717259746295257,0.9234552892252279,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3601,180.10000268369913,2769.67529296875,1600.214599609375,0.0,0.0,0.0036121637620393126,0.15366613923768094,0.9327091210799305,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3602,180.1500026844442,2769.67529296875,1600.214599609375,0.0,0.0,0.0029443621353115756,0.12426448694692904,0.8902448698039273,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3603,180.20000268518925,2769.67529296875,1600.214599609375,0.0,0.0,0.003010809989440408,0.1389661375764396,0.9101575223339222,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3604,180.2500026859343,2769.67529296875,1600.214599609375,0.0,0.0,0.00408930507817367,0.13921277410625862,0.9308877630584759,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3605,180.30000268667936,2769.67529296875,1600.214599609375,0.0,0.0,0.0034277791792439814,0.15840864056799622,0.9608341115661791,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3606,180.35000268742442,2769.67529296875,1600.214599609375,0.0,0.0,0.003383538838909171,0.1672542666434126,0.9618780082802054,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3607,180.40000268816948,2769.67529296875,1600.214599609375,0.0,0.0,0.005247298378618956,0.1585725098811101,0.9229052791212821,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3608,180.45000268891454,2769.67529296875,1600.214599609375,0.0,0.0,0.0036528435663549337,0.15369464696847032,0.907527159166168,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3609,180.5000026896596,2769.67529296875,1600.214599609375,0.0,0.0,0.0036718311216330335,0.1724834945527788,0.9609890811652794,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3610,180.55000269040465,2769.67529296875,1600.214599609375,0.0,0.0,0.004266850363716913,0.14485492541122708,0.9119170228387306,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3611,180.6000026911497,2769.67529296875,1600.214599609375,0.0,0.0,0.003916105508141359,0.16276639916114982,0.9653068106903353,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3612,180.65000269189477,2769.67529296875,1600.214599609375,0.0,0.0,0.006857225785240041,0.15270623602564046,0.9126261999668512,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3613,180.70000269263983,2769.67529296875,1600.214599609375,0.0,0.0,0.006113281987671823,0.16006685624944453,0.9423847285225293,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3614,180.75000269338489,2769.67529296875,1600.214599609375,0.0,0.0,0.005513181000048923,0.14115790887216415,0.9472216052749309,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3615,180.80000269412994,2769.67529296875,1600.214599609375,0.0,0.0,0.003866858180439576,0.1410907280544524,0.9367890091399639,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3616,180.850002694875,2769.67529296875,1600.214599609375,0.0,0.0,0.003390138427555483,0.15451837355193135,0.9506273274034364,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3617,180.90000269562006,2769.67529296875,1600.214599609375,0.0,0.0,0.002913412328586516,0.14631325145475735,0.9526620540891522,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3618,180.95000269636512,2769.67529296875,1600.214599609375,0.0,0.0,0.003079185231941397,0.1636571672185436,0.9780501231441627,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3619,181.00000269711018,2769.67529296875,1600.214599609375,0.0,0.0,0.00305041822100529,0.15579074505925772,0.9455881176980255,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3620,181.05000269785523,2769.67529296875,1600.214599609375,0.0,0.0,0.0037129721221552336,0.13699071558162998,0.9346415197967574,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3621,181.1000026986003,2769.67529296875,1600.214599609375,0.0,0.0,0.0035036195784759437,0.13500689746243788,0.909337883650142,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3622,181.15000269934535,2769.67529296875,1600.214599609375,0.0,0.0,0.002773221733757152,0.12793193012929432,0.9011691850360364,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3623,181.2000027000904,2769.67529296875,1600.214599609375,0.0,0.0,0.004008866008903778,0.127940925578589,0.8753624584957895,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3624,181.25000270083547,2769.67529296875,1600.214599609375,0.0,0.0,0.0049378685482380945,0.1147911537852101,0.8992827762342634,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3625,181.30000270158052,2769.67529296875,1600.214599609375,0.0,0.0,0.002924614578617028,0.1275069947556825,0.861586198734938,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3626,181.35000270232558,2769.67529296875,1600.214599609375,0.0,0.0,0.004022369318319047,0.14526546054182,0.9047341785641384,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3627,181.40000270307064,2769.67529296875,1600.214599609375,0.0,0.0,0.00323007744329722,0.10172253664351262,0.8402205340470806,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.7488067291847146,0.0,0.75,0.0
1,2091,0,C,3145,3628,181.4500027038157,2769.67529296875,1600.214599609375,0.0,0.0,0.002839738734719171,0.11117660082666297,0.872350874842762,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3629,181.50000270456076,2769.67529296875,1600.214599609375,0.0,0.0,0.00277545976835642,0.11263084228870816,0.8890638830824645,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3630,181.55000270530581,2769.67529296875,1600.214599609375,0.0,0.0,0.003116995493596901,0.10797775442128973,0.8486083529750778,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3631,181.60000270605087,2769.67529296875,1600.214599609375,0.0,0.0,0.00279077848324349,0.11669147624056185,0.8589844731467761,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3632,181.65000270679593,2769.67529296875,1600.214599609375,0.0,0.0,0.005796055210400495,0.11344230711548049,0.8681851918345856,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3633,181.700002707541,2769.67529296875,1600.214599609375,0.0,0.0,0.0032732306802373897,0.12635137969047883,0.9225992832730889,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3634,181.75000270828605,2769.67529296875,1600.214599609375,0.0,0.0,0.0029829101565989283,0.13106704328684196,0.9047184471712606,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3635,181.8000027090311,2769.67529296875,1600.214599609375,0.0,0.0,0.0032138905068098203,0.13402462179580257,0.9126477983829864,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3636,181.85000270977616,2769.67529296875,1600.214599609375,0.0,0.0,0.0031682316467318266,0.14824234888044846,0.9590924201122645,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3637,181.90000271052122,2769.67529296875,1600.214599609375,0.0,0.0,0.003545311503194234,0.16200483549071193,0.9837368175789619,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3638,181.95000271126628,2769.67529296875,1600.214599609375,0.0,0.0,0.004330438591166176,0.13854702845842964,0.9404561783305061,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3639,182.00000271201134,2769.67529296875,1600.214599609375,0.0,0.0,0.004372056594523913,0.1265152134130684,0.9366714282163366,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3640,182.0500027127564,2769.67529296875,1600.214599609375,0.0,0.0,0.002893364139908985,0.13788954560065342,0.9236274834618822,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3641,182.10000271350145,2769.67529296875,1600.214599609375,0.0,0.0,0.006391917217503105,0.13046209386662203,0.8983091266730967,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3642,182.1500027142465,2769.67529296875,1600.214599609375,0.0,0.0,0.004290840940605162,0.11916497529244563,0.8643842959742578,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3643,182.20000271499157,2769.67529296875,1600.214599609375,0.0,0.0,0.0037303224023310416,0.10398312036525416,0.8714904521577983,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.7499370210455854,0.0,0.75,0.0
1,2091,0,C,3145,3644,182.25000271573663,2769.67529296875,1600.214599609375,0.0,0.0,0.0026389815136238846,0.1154384828938381,0.9030174544513418,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3645,182.30000271648169,2769.67529296875,1600.214599609375,0.0,0.0,0.003778830027122816,0.11461755704425441,0.9276924913811271,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3646,182.35000271722674,2769.67529296875,1600.214599609375,0.0,0.0,0.0032525530144747665,0.13730797543992196,0.9418043904097722,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3647,182.4000027179718,2769.67529296875,1600.214599609375,0.0,0.0,0.00440949382485141,0.13602177118591766,0.9133032105515043,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3648,182.45000271871686,2769.67529296875,1600.214599609375,0.0,0.0,0.005141153011637465,0.1435372838836535,0.9314011211985881,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3649,182.50000271946192,2769.67529296875,1600.214599609375,0.0,0.0,0.005632457028837562,0.1581095139940656,0.929179479437931,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3650,182.55000272020698,2769.67529296875,1600.214599609375,0.0,0.0,0.004746123952245998,0.1352519561876824,0.9218524230231463,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3651,182.60000272095203,2769.67529296875,1600.214599609375,0.0,0.0,0.004455717465415798,0.13180083083227545,0.934905304012372,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3652,182.6500027216971,2769.67529296875,1600.214599609375,0.0,0.0,0.004340522907851809,0.14141600139348853,0.9562821642001315,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3653,182.70000272244215,2769.67529296875,1600.214599609375,0.0,0.0,0.004162353649745454,0.12768775764584075,0.9582420778428068,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3654,182.7500027231872,2769.67529296875,1600.214599609375,0.0,0.0,0.0034285035471390084,0.14698707497876928,0.9773307954654891,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3655,182.80000272393227,2769.67529296875,1600.214599609375,0.0,0.0,0.005860161191816631,0.1486158423265962,0.9881705860483609,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3656,182.85000272467732,2769.67529296875,1600.214599609375,0.0,0.0,0.003185430419725909,0.14298281566607005,0.9910646761329162,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3657,182.90000272542238,2769.67529296875,1600.214599609375,0.0,0.0,0.0036469322721006925,0.1198576101317455,0.8926800260393705,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3658,182.95000272616744,2769.67529296875,1600.214599609375,0.0,0.0,0.004442692800973959,0.14368807284488555,0.8987923812986316,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3659,183.0000027269125,2769.67529296875,1600.214599609375,0.0,0.0,0.0031027538500177873,0.10725292882338765,0.8636978059206102,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3660,183.05000272765756,2769.67529296875,1600.214599609375,0.0,0.0,0.0026672976986166683,0.13665094398996275,0.8772129211192699,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3661,183.10000272840261,2769.67529296875,1600.214599609375,0.0,0.0,0.004740353476305566,0.12874638846723793,0.8991310726805722,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3662,183.15000272914767,2769.67529296875,1600.214599609375,0.0,0.0,0.003219166696183141,0.131279806454289,0.9138946343820895,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3663,183.20000272989273,2769.67529296875,1600.214599609375,0.0,0.0,0.004359078863688653,0.12345417212082191,0.9301866943192851,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3664,183.2500027306378,2769.67529296875,1600.214599609375,0.0,0.0,0.006055934739877234,0.13102431275070436,0.9194924394038624,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3665,183.30000273138285,2769.67529296875,1600.214599609375,0.0,0.0,0.0039929336860551785,0.12641660995755585,0.904202026146865,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3666,183.3500027321279,2769.67529296875,1600.214599609375,0.0,0.0,0.0034074318358713524,0.10171289471244165,0.8290689029215726,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.7488019082191791,0.0,0.75,0.0
1,2091,0,C,3145,3667,183.40000273287296,2769.67529296875,1600.214599609375,0.0,0.0,0.0050321112649562546,0.1199857498995928,0.9052884973210468,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
1,2091,0,C,3145,3668,183.45000273361802,2769.67529296875,1600.214599609375,0.0,0.0,0.004601232895677753,0.150372480741771,0.9472331735676878,stop_hold,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,0.0,1.0,0.75,0.0,0.75,0.0
