level,route,seed,arm,step,sim_time_s,x,y,speed_mps,nearest_xml_turn_or_trigger_m,steer,c_raw_steer,c_steer_saturation,command,target_point,waypoint_correct_m,waypoint_wrong_m,waypoint_world_xy_json,waypoint_endpoint_correct_m,waypoint_endpoint_wrong_m,waypoint_wrong_preferred,route_correct_m,route_wrong_m,route_world_xy_json,route_endpoint_correct_m,route_endpoint_wrong_m,route_wrong_preferred,window_kind
2,2084,0,D,407,20.40000030398369,-1384.6004638671875,5323.2724609375,4.2827376653533,7.399890915970396,0.026603374630212784,0.028394501600652617,False,unlogged,unlogged,9.784188671568652,2.473105701484087,"[[-1383.3953604862197, 5323.3931411094145], [-1382.2209504408806, 5323.653633703571], [-1381.4506681849984, 5324.041694996068], [-1380.8711127726071, 5324.599580020873], [-1380.4710510484192, 5325.548278435677], [-1380.2301678998735, 5326.702593352466], [-1380.1168370080522, 5327.9919322588685], [-1380.0819831210297, 5329.453991734933]]",13.061327166930317,6.253991734933152,True,11.789487650948491,3.226080020075551,"[[-1382.090819844875, 5323.42418053299], [-1381.1513243201452, 5323.785310974944], [-1380.2619039509063, 5324.258155379681], [-1379.4708978462177, 5324.873055556428], [-1378.8147815633572, 5325.633072548704], [-1378.2841907440718, 5326.491380405263], [-1377.937018873527, 5327.438556277362], [-1377.7307331471861, 5328.434460985872], [-1377.618619366726, 5329.448093693702], [-1377.546531437402, 5330.474533845808]]",15.634007614030683,7.274533845808037,True,pre_official_end
2,2084,0,D,408,20.450000304728746,-1384.3802490234375,5323.27490234375,4.4835353188360445,7.620119113630997,0.04602602496743202,0.04253197563269265,False,unlogged,unlogged,9.66191454449778,2.344063274049631,"[[-1383.1571167022846, 5323.412192978713], [-1381.9662096195257, 5323.707002083863], [-1381.317841873676, 5324.088543830537], [-1380.8405184002268, 5324.650996974973], [-1380.5696130722176, 5325.521403200496], [-1380.4695211285255, 5326.5222655375255], [-1380.4652083144852, 5327.561395117234], [-1380.4429843869475, 5328.888706469054]]",12.415886881179725,5.688706469054523,True,11.949291918536707,3.346375500432077,"[[-1381.8760613008158, 5323.44762649265], [-1380.9448097052298, 5323.829046832682], [-1380.0663415154318, 5324.323423995628], [-1379.2968584207258, 5324.96491608441], [-1378.6741400970152, 5325.756544589338], [-1378.1834939417163, 5326.638503519996], [-1377.8808759225192, 5327.605238177961], [-1377.7106506295816, 5328.608915117796], [-1377.626310902716, 5329.630289523417], [-1377.5785588494452, 5330.659250670441]]",15.732849852935576,7.459250670441179,True,pre_official_end
2,2084,0,D,409,20.500000305473804,-1384.1502685546875,5323.2802734375,4.674503786792825,7.8501418833226175,-0.041865553706884384,-0.04781761004690295,False,unlogged,unlogged,10.248620063959162,2.6547469126861643,"[[-1382.8395567014568, 5323.479584689844], [-1381.465933185045, 5323.916141886916], [-1380.7243172344483, 5324.403493856864], [-1380.2377863209856, 5325.052229271303], [-1380.0070659793148, 5325.852839969699], [-1379.934288605631, 5326.8444413389225], [-1379.9484856533336, 5327.938941055016], [-1380.0005694216045, 5329.350303232924]]",13.053239544034343,6.150303232923761,True,12.145662289112792,3.5538871023413776,"[[-1381.6523454958115, 5323.51628786534], [-1380.7343112312062, 5323.935607852755], [-1379.875910394589, 5324.467011088633], [-1379.1439500132994, 5325.153500929767], [-1378.5682560802957, 5325.9817801277395], [-1378.1274542920792, 5326.8934499739935], [-1377.8741562850132, 5327.875002550545], [-1377.738468419427, 5328.884113794528], [-1377.6823818402531, 5329.9029053966815], [-1377.6585927386907, 5330.929211443429]]",15.852480992245116,7.729211443429449,True,pre_official_end
2,2084,0,D,410,20.550000306218863,-1383.9112548828125,5323.2822265625,4.859372172976599,8.089163045606462,-0.12261496484279633,-0.1146042914919775,False,unlogged,unlogged,10.677195704365822,2.9257756727095057,"[[-1382.5859329792406, 5323.590124643608], [-1381.1970518761268, 5324.064635985781], [-1380.430427086555, 5324.591311685439], [-1379.909014970013, 5325.337398704381], [-1379.6662054016538, 5326.1651090004], [-1379.5680407766583, 5327.179573969487], [-1379.5513215784067, 5328.314564390203], [-1379.58992980239, 5329.763487002377]]",13.63467344024137,6.56348700237686,True,12.373228278665252,3.7294823596950666,"[[-1381.4300443430566, 5323.634393052202], [-1380.516064541218, 5324.068032621005], [-1379.6695344253794, 5324.6136805637125], [-1378.9533686110315, 5325.315676329141], [-1378.4026008710118, 5326.160673014641], [-1377.994515818931, 5327.086378951704], [-1377.7657271741857, 5328.074224200405], [-1377.6477019402516, 5329.08838537447], [-1377.6028499052961, 5330.112283718479], [-1377.5897016274014, 5331.141095771189]]",16.044781983132626,7.941095771188884,True,pre_official_end
2,2084,0,D,411,20.60000030696392,-1383.6629638671875,5323.2763671875,5.0343206610122335,8.337385886904114,-0.04626858979463577,-0.02910107729094857,False,unlogged,unlogged,11.159613804199777,3.132239905786264,"[[-1382.2963021245578, 5323.438100094926], [-1380.9072063977742, 5323.904270613723], [-1380.04327014171, 5324.496965777877], [-1379.4411858745082, 5325.327080176616], [-1379.123247406116, 5326.319364917835], [-1378.990229663992, 5327.590338659786], [-1378.969797564855, 5329.0574345021605], [-1379.0306236575227, 5330.524364503365]]",14.558278525563782,7.324364503365359,True,12.42041533053166,3.5215667640633,"[[-1381.1530071903096, 5323.420059199978], [-1380.2377383647702, 5323.845604950447], [-1379.387961909258, 5324.388773978401], [-1378.6754529097286, 5325.09815800767], [-1378.1287756438205, 5325.948923112538], [-1377.734068961403, 5326.883823170181], [-1377.5303097753635, 5327.876687797277], [-1377.4320874478515, 5328.890038105206], [-1377.404138624202, 5329.916177327812], [-1377.4074572783784, 5330.947421991122]]",16.052222059797312,7.7474219911218825,True,pre_official_end
2,2084,0,D,412,20.65000030770898,-1383.4056396484375,5323.2685546875,5.213087763492999,8.59463376751376,-0.048669613897800446,-0.04035526789724055,False,unlogged,unlogged,13.33432423575783,5.2129929302587925,"[[-1381.9728040545683, 5323.4441863994625], [-1380.3823980795712, 5324.051304346979], [-1379.0664715169676, 5325.1696808612705], [-1378.091342458388, 5326.828164686126], [-1377.7168735742775, 5328.78275780946], [-1377.6010066731085, 5331.01158037723], [-1377.6665727110278, 5332.936269388364], [-1377.8270093305596, 5335.079999573177]]",18.485461742793202,11.879999573176974,True,12.613298476753418,3.5523037553337415,"[[-1380.894742834992, 5323.421683450892], [-1379.984552811659, 5323.857052866369], [-1379.1404085723952, 5324.410463372926], [-1378.437680706734, 5325.130973791387], [-1377.8986044021183, 5325.986099850171], [-1377.5116207292779, 5326.923722938613], [-1377.312290145111, 5327.917909469454], [-1377.216907228293, 5328.930643481937], [-1377.1910642426433, 5329.956610750534], [-1377.1949903444515, 5330.987877581054]]",16.237856821223257,7.78787758105409,True,pre_official_end
2,2084,0,D,413,20.700000308454037,-1383.1474609375,5323.26171875,5.144749738618027,8.852754207431152,-0.06439048796892166,-0.04748397614335425,False,unlogged,unlogged,12.62878144624419,4.205091413617538,"[[-1381.7446497608241, 5323.454321487189], [-1380.2316713668022, 5324.0281204844705], [-1379.0706714063447, 5324.99569217717], [-1378.1957262723056, 5326.448901453592], [-1377.8917762232422, 5327.773072156892], [-1377.809455125973, 5329.268492575108], [-1377.8273318122094, 5330.817195387995], [-1377.9348328351, 5332.454935586522]]",16.660156405504203,9.254935586522151,True,12.814206491946013,3.6144817897502435,"[[-1380.630188846812, 5323.435614575497], [-1379.725104264038, 5323.885911818638], [-1378.886705865644, 5324.451390287701], [-1378.1991502643345, 5325.186186614983], [-1377.6796771120112, 5326.055296453596], [-1377.320309526898, 5327.003958914131], [-1377.1330443457816, 5328.001030233458], [-1377.040374528831, 5329.013266197558], [-1377.0148874481079, 5330.039122000311], [-1377.0175685068357, 5331.073040801628]]",16.427022266594317,7.873040801628122,True,pre_official_end
2,2084,0,D,414,20.750000309199095,-1382.8924560546875,5323.25244140625,5.101677860520419,9.10769492335398,-0.04582083597779274,-0.04017403979171966,False,unlogged,unlogged,12.73726824452839,4.16869607221804,"[[-1381.5095187578997, 5323.441456845584], [-1380.038490527681, 5323.975973695003], [-1378.8955553889516, 5324.893943081593], [-1378.024814247502, 5326.283146641342], [-1377.7243545891017, 5327.714047392909], [-1377.6424656550787, 5329.242363002427], [-1377.6493489604122, 5330.784127705268], [-1377.8009601620604, 5332.614510213618]]",16.86624123025685,9.414510213618087,True,12.984936531256505,3.619994852769105,"[[-1380.3794708683329, 5323.422014812993], [-1379.476012369611, 5323.875784374006], [-1378.6400006517388, 5324.443773118748], [-1377.959163651052, 5325.185786260746], [-1377.4509813934856, 5326.061695909078], [-1377.1018842238445, 5327.016622846338], [-1376.9231323807085, 5328.012957809199], [-1376.8376901381575, 5329.030108409542], [-1376.8172030340997, 5330.058569954151], [-1376.825450211031, 5331.092635032889]]",16.583587946899783,7.892635032889302,True,pre_official_end
2,2084,0,D,415,20.800000309944153,-1382.6385498046875,5323.2431640625,5.094305016052649,9.361549705877119,-0.06445367634296417,-0.0475921017802696,False,unlogged,unlogged,11.087957929846894,2.3273179818992276,"[[-1381.2805561085781, 5323.425633694689], [-1379.9608426563577, 5323.914899990992], [-1379.2608820913595, 5324.4787971047135], [-1378.8642053053245, 5325.184067252097], [-1378.6978871479819, 5325.709907833014], [-1378.6082164840209, 5326.316241796958], [-1378.570516288318, 5327.099508687983], [-1378.5977163464252, 5328.089487494746]]",13.26339111147954,4.88948749474639,True,13.14278636829799,3.6542743822268675,"[[-1380.1247434849913, 5323.391962702493], [-1379.228609828794, 5323.8647674918875], [-1378.404427594338, 5324.454235693949], [-1377.7408910241147, 5325.220055268906], [-1377.2585201958004, 5326.111836814012], [-1376.9414353033953, 5327.075873869654], [-1376.7809354842427, 5328.074229058239], [-1376.7066158188127, 5329.085990434597], [-1376.6982216715421, 5330.114668452166], [-1376.718854390744, 5331.149124036361]]",16.70077701284081,7.949124036361354,True,pre_official_end
2,2084,0,D,416,20.85000031068921,-1382.3841552734375,5323.23193359375,5.110915594328309,9.6158977511083,-0.05080400034785271,-0.04483392708812549,False,unlogged,unlogged,11.591776052764043,2.6728809304918286,"[[-1381.0066390673585, 5323.42455422452], [-1379.6919581884379, 5323.923815554244], [-1378.919867028403, 5324.605014864574], [-1378.4485897731527, 5325.488289631296], [-1378.2670929248766, 5326.182627990997], [-1378.1953389146552, 5326.889886558345], [-1378.1716603328298, 5327.730053667154], [-1378.2043838444547, 5328.738804952804]]",13.988839739858623,5.53880495280373,True,13.318191455109831,3.672023433274717,"[[-1379.8695152962189, 5323.373955221476], [-1378.9783943605146, 5323.862734146664], [-1378.1613679194784, 5324.464035058903], [-1377.503042288596, 5325.233328175266], [-1377.0323916524621, 5326.130945422873], [-1376.7311946733082, 5327.103039786686], [-1376.5834170078845, 5328.106237351024], [-1376.516284918563, 5329.120524383743], [-1376.5089383515983, 5330.146693431905], [-1376.5289630810455, 5331.178741354205]]",16.862340613770385,7.97874135420534,True,pre_official_end
2,2084,0,D,417,20.90000031143427,-1382.12890625,5323.21875,5.118492554435215,9.871111557661024,-0.08067812025547028,-0.06261688505305822,False,unlogged,unlogged,12.219167236657007,3.2611495531630226,"[[-1380.751976109977, 5323.431724330369], [-1379.4153556921756, 5323.945873315614], [-1378.5806460701315, 5324.682469475715], [-1378.0444119119566, 5325.749940334503], [-1377.8653090215284, 5326.629651348297], [-1377.818773469699, 5327.642130659611], [-1377.8547162813318, 5328.958638852511], [-1378.0431504165356, 5330.648768108682]]",15.378760089012493,7.4487681086820885,True,13.48266376583391,3.7091199506572594,"[[-1379.618080984826, 5323.364547917997], [-1378.7401169890277, 5323.875109891271], [-1377.9306950224309, 5324.487419737944], [-1377.2866821960245, 5325.271522567855], [-1376.8376088833336, 5326.177514640507], [-1376.5621693353885, 5327.156546452471], [-1376.4271820041306, 5328.159405307107], [-1376.3691911741882, 5329.173733264995], [-1376.3705050593476, 5330.197687482032], [-1376.3999671582837, 5331.227712244393]]",16.991269157656273,8.027712244393115,True,pre_official_end
2,2084,0,D,418,20.950000312179327,-1381.8740234375,5323.20361328125,5.111215356915932,10.125977207168734,-0.061360541731119156,-0.05291070433287272,False,unlogged,unlogged,12.564449142967948,3.3787379117040928,"[[-1380.4964548854193, 5323.3934408095], [-1379.1643773186393, 5323.9099995864535], [-1378.277956501115, 5324.69482413438], [-1377.6981491921183, 5325.782616132677], [-1377.4600180942955, 5326.77655803806], [-1377.4008173960683, 5327.913750503216], [-1377.4264492580126, 5329.292027239232], [-1377.589917144472, 5330.866686850113]]",15.862235534936616,7.666686850113365,True,13.654891275362171,3.6271381674807346,"[[-1379.368378613922, 5323.314130887844], [-1378.484961065337, 5323.8182811879215], [-1377.6720596988584, 5324.425964194694], [-1377.0096958461886, 5325.194151193578], [-1376.5401302599244, 5326.08919390764], [-1376.2481921805959, 5327.062334280809], [-1376.099191002845, 5328.064106284591], [-1376.032244199138, 5329.077972063096], [-1376.0200039436522, 5330.099031917541], [-1376.032949562854, 5331.126215757091]]",17.198029222737688,7.926215757091086,True,pre_official_end
2,2084,0,D,419,21.000000312924385,-1381.61328125,5323.18603515625,5.455165974143436,10.386728137795007,-0.09841486066579819,-0.07875228438298666,False,unlogged,unlogged,13.2998418989151,3.9320158503289804,"[[-1380.133667723378, 5323.4017283970015], [-1378.6758753637093, 5324.0116589035115], [-1377.6937879396817, 5324.978698853135], [-1377.1498079634277, 5326.242550284041], [-1376.9279785039294, 5327.4008591983265], [-1376.8837535789294, 5328.794627662582], [-1376.9472427797966, 5330.245413804609], [-1377.1654201019242, 5331.980589699425]]",16.91975483929905,8.780589699425036,True,13.837571958388367,3.6611141977769877,"[[-1379.1058583690892, 5323.300637711863], [-1378.2304826975965, 5323.825311317], [-1377.4263931162866, 5324.4482525848525], [-1376.7732055840138, 5325.226387845466], [-1376.3177595330153, 5326.131792837431], [-1376.050685460528, 5327.110620878641], [-1375.9110595834436, 5328.110674784955], [-1375.8472877707534, 5329.127086277412], [-1375.8403620111446, 5330.151202740357], [-1375.8619402730867, 5331.17917499979]]",17.360999172970942,7.9791749997903025,True,pre_official_end
2,2084,0,D,420,21.050000313669443,-1381.325927734375,5323.1630859375,5.956570386444007,10.674136095244199,-0.14452481269836426,-0.11970027930367483,False,unlogged,unlogged,14.45684058186019,4.932922688854887,"[[-1379.6858958504747, 5323.357878651967], [-1378.0426816893084, 5324.111537674316], [-1376.9722406523408, 5325.231582087215], [-1376.3817986944046, 5326.684469438826], [-1376.172659650761, 5328.39723169932], [-1376.1822006547582, 5330.473486813594], [-1376.3230514008992, 5332.43405403511], [-1376.5517337243675, 5334.373141110487]]",18.968479754220635,11.17314111048745,True,13.98887135690893,3.5800644835784623,"[[-1378.8196289500963, 5323.21799454474], [-1377.9434501026606, 5323.740607698503], [-1377.1388830985975, 5324.36476009264], [-1376.486424329186, 5325.146820947388], [-1376.0425931591024, 5326.053240992411], [-1375.7787683421698, 5327.032974736511], [-1375.642505064922, 5328.032425846842], [-1375.580790114199, 5329.046210741722], [-1375.577316001589, 5330.068260009577], [-1375.6086777096987, 5331.097349225451]]",17.49584054762495,7.897349225450853,True,pre_official_end
2,2084,0,D,421,21.1000003144145,-1381.0184326171875,5323.13134765625,6.270372744847785,10.981781974140342,-0.12098783999681473,-0.08027468615891482,False,unlogged,unlogged,14.644888752472438,4.752764575166907,"[[-1379.3526196722182, 5323.224629048627], [-1377.7659191122561, 5323.947417108409], [-1376.6745263152702, 5325.0194857270335], [-1376.0377771855483, 5326.4942988014145], [-1375.747186067764, 5328.2317088819345], [-1375.6951801379007, 5330.245599280718], [-1375.7744600742249, 5332.247149204089], [-1375.9690056397885, 5334.211828549108]]",19.296652632512547,11.011828549108031,True,14.134018948677149,3.481085478060868,"[[-1378.5096533675935, 5323.1049018454], [-1377.6269473479333, 5323.616413279403], [-1376.814650213217, 5324.229060520201], [-1376.1684181337441, 5325.016914680299], [-1375.7452998438375, 5325.935406469598], [-1375.4953492090292, 5326.917351529508], [-1375.3622323580287, 5327.917331678506], [-1375.2990876059596, 5328.933605084397], [-1375.2895271694695, 5329.9585821670735], [-1375.3155236340515, 5330.991091217022]]",17.644248276738452,7.791091217021858,True,pre_official_end
2,2084,0,D,422,21.15000031515956,-1380.701171875,5323.09375,6.453209220308559,11.29932768180439,-0.07074546813964844,-0.043505285157253715,False,unlogged,unlogged,14.72914636367059,4.517859148130697,"[[-1379.0449149220108, 5323.1289075979175], [-1377.5172855205765, 5323.788828074316], [-1376.4402746522985, 5324.831507931419], [-1375.8083726033758, 5326.302227752303], [-1375.4606139815592, 5327.988532672569], [-1375.3210921383597, 5329.9132033729675], [-1375.3087010511158, 5331.853069769907], [-1375.4150478825536, 5333.79441120948]]",19.433109971761883,10.594411209480313,True,14.314294173447616,3.3751387560089823,"[[-1378.1962199891357, 5322.992388341751], [-1377.306159472821, 5323.499870011443], [-1376.4856617504265, 5324.102927025895], [-1375.8336628392478, 5324.8889899607475], [-1375.408411220205, 5325.806465565372], [-1375.1473335327569, 5326.785142106347], [-1374.9968346641865, 5327.782939722935], [-1374.9172204781876, 5328.798051965306], [-1374.8875006626922, 5329.8223013791], [-1374.8922181429452, 5330.857088164695]]",17.871458768193257,7.657088164694869,True,pre_official_end
2,2084,0,D,423,21.200000315904617,-1380.3743896484375,5323.05419921875,6.657682916614733,11.626524584508056,-0.029148712754249573,0.0010954003509471406,False,unlogged,unlogged,14.837386676602542,4.399778928460364,"[[-1378.7374289631052, 5323.0258104498425], [-1377.3324363199688, 5323.61004009033], [-1376.2606613327007, 5324.627898176562], [-1375.5786900573542, 5326.111329595706], [-1375.1785907938768, 5327.845256796042], [-1375.0112925587332, 5329.783381990862], [-1374.9734327903298, 5331.735884881231], [-1375.0610625332517, 5333.710250346792]]",19.641655004633073,10.510250346792418,True,14.493746576296891,3.308197003627265,"[[-1377.8845106010663, 5322.887016434229], [-1376.9977975541117, 5323.407864405269], [-1376.1767495465194, 5324.011818987918], [-1375.5208649722108, 5324.7981358620245], [-1375.1038203480516, 5325.718597644632], [-1374.8418260737772, 5326.698909877731], [-1374.6829525001033, 5327.699052440864], [-1374.5904048987352, 5328.715682160516], [-1374.5473101499151, 5329.742035290855], [-1374.5402153229106, 5330.776889800692]]",18.081156209720444,7.576889800691788,True,pre_official_end
2,2084,0,D,424,21.250000316649675,-1380.0384521484375,5323.015625,6.8246082350102855,11.962968742993706,0.03142382949590683,0.040984772857022844,False,unlogged,unlogged,14.788512676092376,4.124686595435037,"[[-1378.4240484758027, 5322.854777868124], [-1377.079621716633, 5323.4058301704035], [-1376.1063218506963, 5324.333012666735], [-1375.432383044001, 5325.7869097987195], [-1375.005633383989, 5327.513780975655], [-1374.803669279573, 5329.438145334025], [-1374.73715028001, 5331.318298259331], [-1374.806070709592, 5333.256293426734]]",19.530452073258438,10.056293426734555,True,14.629698096995133,3.1826691219474923,"[[-1377.572252879961, 5322.709115893503], [-1376.6933928457017, 5323.249166762356], [-1375.8791566909301, 5323.863627639243], [-1375.2256864426586, 5324.652259414053], [-1374.8050822123241, 5325.567220064578], [-1374.5301903090867, 5326.543653184195], [-1374.3575475654904, 5327.5380202214765], [-1374.2453051850566, 5328.550119988828], [-1374.1790380824123, 5329.571987093849], [-1374.1460445952378, 5330.599752744398]]",18.25792953473393,7.399752744398029,True,pre_official_end
2,2084,0,D,425,21.300000317394733,-1379.69580078125,5322.97998046875,6.929199888098671,12.306166218965982,0.028103351593017578,0.03562193952120097,False,unlogged,unlogged,15.233071191664823,4.261987615665134,"[[-1378.0712980610715, 5322.815453685504], [-1376.679520300075, 5323.371713765431], [-1375.6075009105386, 5324.411496504289], [-1374.923219590381, 5325.922760080186], [-1374.4945021548738, 5327.690456081668], [-1374.2834980663192, 5329.626957046552], [-1374.203864076073, 5331.550684979374], [-1374.2786387519145, 5333.537286153323]]",20.11128755659537,10.337286153323475,True,14.89454038757135,3.170396934986184,"[[-1377.2222318707552, 5322.696344740103], [-1376.342846957058, 5323.233554115314], [-1375.5242123124722, 5323.842404241262], [-1374.8678153380804, 5324.6314134773365], [-1374.4476109105024, 5325.549229858338], [-1374.1634588853456, 5326.525428757967], [-1373.980318576534, 5327.52502284097], [-1373.858826324973, 5328.536142150983], [-1373.7881937660516, 5329.560303919476], [-1373.761620222375, 5330.5968147283165]]",18.54320190486196,7.396814728316713,True,pre_official_end
2,2084,0,D,426,21.35000031813979,-1379.348876953125,5322.94677734375,6.998885436032034,12.653657023201237,0.08320187032222748,0.07199292008099373,False,unlogged,unlogged,15.448537226496228,4.369603520441956,"[[-1377.7134073916652, 5322.735229809917], [-1376.2973634449072, 5323.255416520631], [-1375.2615216615825, 5324.301387190122], [-1374.6542540403216, 5325.899608073675], [-1374.3018235323666, 5327.777384936884], [-1374.158784203796, 5329.828062583984], [-1374.1494460596796, 5331.866035912182], [-1374.3215159164447, 5333.964162755972]]",20.362974418949797,10.764162755972393,True,14.98780185262675,3.091707454322568,"[[-1376.8936813703262, 5322.58426976284], [-1376.0148625202935, 5323.110811629565], [-1375.189242515496, 5323.70683797119], [-1374.545252544058, 5324.5004505981815], [-1374.1536828391618, 5325.425495579403], [-1373.9027116501825, 5326.406582319039], [-1373.7694082130658, 5327.408684402789], [-1373.7081093752352, 5328.420657169367], [-1373.709894902604, 5329.449454969583], [-1373.7639960544052, 5330.493992926078]]",18.47308645064475,7.293992926078317,True,pre_official_end
2,2084,0,D,427,21.40000031888485,-1378.999755859375,5322.91796875,7.01873571013352,13.003303016612014,0.12622031569480896,0.11333814963875412,False,unlogged,unlogged,15.495862705259041,4.2926208442554525,"[[-1377.3475487638214, 5322.6880444633025], [-1375.9096847242163, 5323.0823990747695], [-1374.8816675227263, 5324.054367128905], [-1374.379945477791, 5325.664592518452], [-1374.1596523911323, 5327.652619209264], [-1374.117926147515, 5329.783497067246], [-1374.2289460722056, 5331.882052838198], [-1374.484988581873, 5333.874281530049]]",20.18109537214205,10.674281530049484,True,15.126542019878148,2.9347653185544913,"[[-1376.5370068984334, 5322.520380416636], [-1375.631971147944, 5322.96462621545], [-1374.7851171651587, 5323.510647971132], [-1374.1220641744005, 5324.279824698443], [-1373.7447959488659, 5325.198296477735], [-1373.5065887641586, 5326.178617822826], [-1373.4009958061995, 5327.180920460863], [-1373.3727526002112, 5328.19331925216], [-1373.4147001278764, 5329.2255874728635], [-1373.5080762965101, 5330.265445661607]]",18.512394975915534,7.065445661607555,True,pre_official_end
2,2084,0,D,428,21.450000319629908,-1378.6500244140625,5322.89599609375,7.018172269633175,13.353436506013814,0.22622032463550568,0.203305499523813,False,unlogged,unlogged,15.171239815866292,3.9327493608062696,"[[-1377.047008898026, 5322.571723479729], [-1375.7948918586853, 5322.783924469605], [-1374.8795376388616, 5323.514712483706], [-1374.395628816061, 5325.05948082561], [-1374.217908928197, 5327.054190251507], [-1374.2346471032986, 5329.217329326828], [-1374.4056311707664, 5331.365060101599], [-1374.7118995678454, 5333.406869846534]]",19.700893002961877,10.206869846534573,True,15.212128455299748,2.754131605695784,"[[-1376.2030074353477, 5322.41734659165], [-1375.2819695988405, 5322.79084629109], [-1374.408379705605, 5323.265491850353], [-1373.7275104997432, 5324.005130687818], [-1373.3716647200306, 5324.923188147923], [-1373.1517430824042, 5325.909204079738], [-1373.077786001156, 5326.916996556566], [-1373.0845569840417, 5327.939615444742], [-1373.168775811789, 5328.971548047739], [-1373.3038244219206, 5330.0183341248185]]",18.500760801183986,6.818334124818648,True,pre_official_end
2,2084,0,D,429,21.500000320374966,-1378.3009033203125,5322.8857421875,6.962871797468722,13.702700748835694,0.23250630497932434,0.1823457820176984,False,unlogged,unlogged,15.574180598770486,3.91864009131848,"[[-1376.6821056979156, 5322.6308269184965], [-1375.3778470240056, 5322.7801264334], [-1374.2641846181991, 5323.516055401808], [-1373.6977919225403, 5324.926010328002], [-1373.5517522272396, 5326.8319095606685], [-1373.6246067734814, 5329.095401113463], [-1373.8811190186032, 5331.4424574207915], [-1374.291340200172, 5333.748240257711]]",20.24200787579447,10.548240257710859,True,15.44773233668628,2.5329700967932696,"[[-1375.8378243005507, 5322.49827529072], [-1374.8815450478241, 5322.74707985111], [-1373.9665950033266, 5323.09379287736], [-1373.2283044961634, 5323.746139545999], [-1372.81782133141, 5324.61632374377], [-1372.551303428182, 5325.576384621204], [-1372.460652511904, 5326.581599826582], [-1372.4703134289387, 5327.605704008773], [-1372.5758324774793, 5328.647075533683], [-1372.7454570100342, 5329.695621707112]]",18.703458307455314,6.49562170711215,True,pre_official_end
2,2084,0,D,430,21.550000321120024,-1377.954345703125,5322.88671875,6.912268977912093,14.049147652755472,0.20705312490463257,0.13748188526748745,False,unlogged,unlogged,15.800747963263039,3.5374115502019094,"[[-1376.344771830328, 5322.690207213732], [-1374.9655562722658, 5322.851961960487], [-1373.7094392085962, 5323.487338402393], [-1372.8784293856766, 5324.632126002174], [-1372.7124504260848, 5326.4282883564465], [-1372.8702264567048, 5328.516472629923], [-1373.224620150228, 5330.676738838232], [-1373.7597512996813, 5332.900497346664]]",20.075737021288028,9.700497346664633,True,15.764536379233203,2.397571989499011,"[[-1375.4759318333117, 5322.595595768981], [-1374.5207970491613, 5322.829759829597], [-1373.6026531772814, 5323.161609322166], [-1372.8388072266366, 5323.7262817275205], [-1372.2978239915549, 5324.487496088024], [-1371.9474707975653, 5325.3974155929345], [-1371.8407287775287, 5326.388207495319], [-1371.8639937247165, 5327.404841391349], [-1371.9789984157198, 5328.446769398814], [-1372.1647531830477, 5329.511673121773]]",19.01507375392792,6.31167312177331,True,pre_official_end
2,2084,0,D,431,21.600000321865082,-1377.6102294921875,5322.89697265625,6.862676161897145,14.392960808623446,0.22772547602653503,0.16568714471750612,False,unlogged,unlogged,15.715999748889619,2.22726504635898,"[[-1375.9656374047515, 5322.611774218234], [-1374.4303496888099, 5322.652043568483], [-1373.054577108442, 5322.988312815688], [-1371.8910574677336, 5323.594309560305], [-1371.326268161129, 5324.672038327208], [-1371.227052931361, 5326.1804883049], [-1371.435827344265, 5327.998603753821], [-1371.8463066190748, 5330.024811027043]]",19.594059368562615,6.824811027043324,True,15.860164167154688,1.602868992675394,"[[-1375.1328118878052, 5322.58076833323], [-1374.1421757899566, 5322.66554691314], [-1373.1559079811052, 5322.78490648743], [-1372.2282132675762, 5323.066464475903], [-1371.4268246835222, 5323.50999631681], [-1370.7525853893785, 5324.134408396062], [-1370.3857957888185, 5324.943435529274], [-1370.3896793396914, 5325.928196251796], [-1370.5561792978017, 5326.967709291041], [-1370.7861269372247, 5328.042630351472]]",19.068726348407456,4.842630351472508,True,pre_official_end
2,2084,0,D,432,21.65000032261014,-1377.269287109375,5322.91552734375,6.810106031637977,14.733459436200969,0.14085520803928375,0.07115751975557831,False,unlogged,unlogged,16.044509541348994,1.6023881592775524,"[[-1375.5867886548003, 5322.818291698972], [-1373.9619595807455, 5322.901844239796], [-1372.5041107542365, 5323.135357677662], [-1371.2549434282719, 5323.535427922027], [-1370.5324982310703, 5324.260896374283], [-1370.1687923020759, 5325.304952544343], [-1370.0775621718678, 5326.667776144427], [-1370.199472050837, 5328.3055459055695]]",19.681795657970017,5.10554590556967,True,16.26768652666923,1.1727817920271264,"[[-1374.7847180252584, 5322.825174874962], [-1373.7887788760622, 5322.900252734595], [-1372.7954758461024, 5322.990705986298], [-1371.8349598337425, 5323.193558466894], [-1370.9515291268413, 5323.522064084457], [-1370.1425207237266, 5323.9477451703], [-1369.4469243745732, 5324.43617797466], [-1369.1614782134454, 5325.193937053316], [-1369.116869766292, 5326.045594558142], [-1369.0974779353367, 5326.891991142144]]",19.565640804680253,3.691991142144616,True,pre_official_end
