level,route,seed,deviation_arm,official_status,event,event_step,role,step,sim_time_s,ego_x,ego_y,ego_speed_mps,ego_dense_distance_m,rc_dense_index,target_dense_index,target_dense_distance_m,target_world_xy,selected_target_world_xy,kalman_world_xy,gps_world_xy,kalman_gps_delta_m,selected_pop_distance_m,command_1based,next_command_1based,steer,route_endpoint_world_xy,waypoint_endpoint_world_xy,route_endpoint_correct_dense_m,route_endpoint_wrong_straight_m,waypoint_endpoint_correct_dense_m,waypoint_endpoint_wrong_straight_m,light_state,nearest_actor_json
2,2084,1,C,Failed - Agent deviated from the route,official_terminal,470,deviation,470,23.550000350922346,-1347.830810546875,5323.13916015625,6.669930778310925,30.15398531523696,39,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1347.8401574680565, 5323.14904247043]","[-1348.9506101116735, 5322.44330675578]",1.3157385654634943,5.0,1,4,-0.001645940006710589,"[-1336.3844273613736, 5323.0206372322855]","[-1334.5730659342385, 5323.093637459606]",41.447083471552,0.08690408538334385,43.25301457050974,0.012297625531888795,Green,"[{""id"": 3666, ""type"": ""traffic.speed_limit.30"", ""relative_xy_m"": [-9.341318867079078, 2.6152992172384013], ""relative_velocity_xy_mps"": [-6.669930778310925, 0.004825845808134168], ""distance_m"": 9.700516902316874}]"
2,2084,1,C,Failed - Agent deviated from the route,official_terminal,470,B_same_time,470,23.550000350922346,-1382.625,5322.267578125,0.0006685207096944618,0.7930953577423296,33,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1382.5946454083135, 5322.143565723792]","[-1383.7447995641242, 5321.571724725447]",1.2844674809104526,5.0,1,4,0.0,"[-1377.951638259549, 5312.536533924881]","[-1381.3377396328083, 5321.245435147332]",0.45235828647475285,10.607863832237307,1.3422188228539325,1.9019687275612942,Red,"[{""id"": 3741, ""type"": ""vehicle.lincoln.mkz_2020"", ""relative_xy_m"": [4.516019694411074, 0.3555807287169632], ""relative_velocity_xy_mps"": [-0.011356867763411101, -0.04224127285591899], ""distance_m"": 4.5299968581604535}]"
2,2084,1,C,Failed - Agent deviated from the route,official_terminal,470,B_same_progress,2830,141.55000210925937,-1379.39892578125,5318.18408203125,5.0391783942775,1.7747078736022792,39,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1379.3528547299063, 5318.558979936322]","[-1379.1497968385338, 5318.592818267109]",0.20585805760049505,4.0,1,4,-0.29332226514816284,"[-1377.5914336144467, 5307.197453209694]","[-1377.583680266552, 5305.454247208498]",0.04543684227564946,15.94662302947581,0.022485304657254762,17.689821469839167,Red,"[{""id"": 3743, ""type"": ""vehicle.nissan.patrol_2021"", ""relative_xy_m"": [0.5150881992000338, 4.139854011204358], ""relative_velocity_xy_mps"": [-5.03920366618202, 1.0553035427851991], ""distance_m"": 4.171775052305667}]"
2,2084,1,E,Failed - Agent deviated from the route,first_target_postturn,329,deviation,329,16.50000024586916,-1391.58544921875,5323.1591796875,1.5391829723715982,0.002854822705328971,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1391.548308935489, 5323.20601259459]","[-1391.7720989612276, 5324.2063592739505]",1.0250733898251607,5.0,1,4,0.008330369368195534,"[-1380.2999099020576, 5322.016618707702]","[-1385.1164889439076, 5321.767692442044]",0.1613124754467196,1.1298651539849385,2.0487811506511444,2.0487811506511444,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.659986112631583, 3.762604547115048], ""relative_velocity_xy_mps"": [-1.5391829723715982, -0.01689750382894265], ""distance_m"": 8.534200620074474}]"
2,2084,1,E,Failed - Agent deviated from the route,first_target_postturn,329,B_same_time,329,16.50000024586916,-1389.178466796875,5323.1435546875,0.0,0.010825036665536478,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.1159187256856, 5323.191739858477]","[-1389.365116539399, 5324.190734275387]",1.0296064274155192,5.0,1,4,0.0,"[-1378.6576036217932, 5320.1014399685755]","[-1389.0437467987363, 5323.142249968357]",0.33268443507178286,3.043586791923367,5.439991750422385,5.439991750422385,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [5.240839018849389, 3.7903446483889573], ""relative_velocity_xy_mps"": [0.0, 0.0], ""distance_m"": 6.467851743435763}]"
2,2084,1,E,Failed - Agent deviated from the route,first_target_postturn,329,B_same_progress,243,12.200000181794167,-1391.0582275390625,5323.15380859375,3.8411559763409673,0.0020014038075817533,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1390.9527048441735, 5323.220740516577]","[-1391.1895850474457, 5322.915964381365]",0.38600611821249964,5.0,1,4,-0.004462499171495438,"[-1379.8642673626312, 5321.708060451914]","[-1378.2583075806929, 5315.764828122863]",0.1555484799964416,1.4380369736564953,0.787176995907021,7.379842848756251,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.1297269615562655, 3.7726684263818537], ""relative_velocity_xy_mps"": [-3.8411559763409673, 0.006741399585162502], ""distance_m"": 8.06635193887304}]"
2,2084,1,E,Failed - Agent deviated from the route,first_dense_wrong_plan,458,deviation,458,22.95000034198165,-1376.00390625,5323.2041015625,7.6272599687393265,3.638834121794401,37,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1375.921069861774, 5323.207557172069]","[-1376.4142341345482, 5323.106067618246]",0.5034988872640409,5.0,1,4,0.0300434622913599,"[-1366.5368464327191, 5320.647553237669]","[-1367.9664037454286, 5319.451576715546]",11.320514493363554,2.486725411952872,9.683558355236263,3.6839691525845613,Red,"[{""id"": 155, ""type"": ""traffic.stop"", ""relative_xy_m"": [2.1641048400800282, 3.8971376238958926], ""relative_velocity_xy_mps"": [-7.6272599687393265, -0.04632535485493988], ""distance_m"": 4.457693508805056}]"
2,2084,1,E,Failed - Agent deviated from the route,first_dense_wrong_plan,458,B_same_time,458,22.95000034198165,-1382.6593017578125,5322.30224609375,1.047281060654107,0.7615517488156137,33,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1382.6222410722235, 5322.1281592262085]","[-1383.0696296422261, 5322.204212148875]",0.45380676462027025,5.0,1,4,-0.03408999741077423,"[-1377.7745921187566, 5312.678169806937]","[-1380.3037189467273, 5319.966399091337]",0.276546911969971,10.466071006637685,1.7429491339697394,3.180087341990931,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [-3.453162140010907, 3.2956895247297577], ""relative_velocity_xy_mps"": [-1.047281060654107, 0.1173160476090998], ""distance_m"": 4.773457678519645}]"
2,2084,1,E,Failed - Agent deviated from the route,first_dense_wrong_plan,458,B_same_progress,2817,140.9000020995736,-1380.561279296875,5319.76171875,1.1877880853673992,2.071641739381142,37,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1380.5675870033695, 5320.1557930004155]","[-1381.0135516839314, 5320.142260790709]",0.4461699418475528,5.0,1,4,-0.481981486082077,"[-1377.427662277285, 5309.4196811320535]","[-1377.3877558236236, 5308.759937140939]",0.09885742148908004,13.724250753320668,0.14450084364508925,14.383959097185642,Red,"[{""id"": 203, ""type"": ""traffic.stop"", ""relative_xy_m"": [-1.0865852971776855, -4.547471120537549], ""relative_velocity_xy_mps"": [-1.1877880853673992, 0.21862323390077948], ""distance_m"": 4.675485129926706}]"
2,2084,1,E,Failed - Agent deviated from the route,first_ego_offroute_3m,456,deviation,456,22.850000340491533,-1376.7518310546875,5323.25244140625,7.276374467737839,3.082484960097805,36,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1376.681024107176, 5323.261020856358]","[-1376.001552556996, 5322.584037877009]",0.9591598103718146,5.0,1,4,0.013619735836982727,"[-1371.4137395152447, 5316.563693314949]","[-1373.0093258578195, 5312.513304298508]",6.050697775738103,6.574908412158447,4.48996974086566,10.626710754396345,Red,"[{""id"": 155, ""type"": ""traffic.stop"", ""relative_xy_m"": [2.9247544808871333, 3.888288204000105], ""relative_velocity_xy_mps"": [-7.276374467737839, 0.16190559780969122], ""distance_m"": 4.8654880465206904}]"
2,2084,1,E,Failed - Agent deviated from the route,first_ego_offroute_3m,456,B_same_time,456,22.850000340491533,-1382.70947265625,5322.33740234375,-0.011276297716029947,0.7309060148727133,33,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1382.6796316832292, 5322.1784045981385]","[-1381.9591941584372, 5321.668998815783]",0.8823403414927268,5.0,1,4,-0.0759064331650734,"[-1377.767834025189, 5312.709172828566]","[-1380.575391431702, 5320.3322193151735]",0.2700578965659348,10.435062004323298,1.6562500577763681,2.814508173036257,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [-3.3829546568471924, 3.300788779359671], ""relative_velocity_xy_mps"": [0.011276297716029947, 0.008540070715957351], ""distance_m"": 4.7264774172983}]"
2,2084,1,E,Failed - Agent deviated from the route,first_ego_offroute_3m,456,B_same_progress,2739,137.00000204145908,-1380.7957763671875,5320.65478515625,3.804307022718107,1.5616365767933933,36,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1380.7358918668183, 5320.752117214672]","[-1380.1988484898434, 5320.248655992395]",0.7361309605561865,5.0,1,4,-0.21903330087661743,"[-1377.6316240291194, 5310.242746607272]","[-1377.5619100020285, 5309.172149987732]",0.11226787941850797,12.901366468907442,0.033239991489246744,13.971900847192424,Red,"[{""id"": 3743, ""type"": ""vehicle.nissan.patrol_2021"", ""relative_xy_m"": [3.890524664323982, 3.0508673253930882], ""relative_velocity_xy_mps"": [-3.8043221673644543, 0.334662986285448], ""distance_m"": 4.94408470809961}]"
2,2084,1,E,Failed - Agent deviated from the route,official_terminal,553,deviation,553,27.700000412762165,-1347.7513427734375,5323.1201171875,5.927132841901897,30.228699763132106,39,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1347.669144773298, 5323.20229505441]","[-1346.9860908747562, 5323.0397984701085]",0.7021166343441602,5.0,1,4,-0.0007466439274139702,"[-1336.2698572070494, 5323.024363084073]","[-1334.4702475175677, 5323.054525594663]",41.5611775026562,0.08307663766899463,43.35014840517968,0.05131829879542069,Red,"[{""id"": 3666, ""type"": ""traffic.speed_limit.30"", ""relative_xy_m"": [-9.42530976551897, 2.6180872021876933], ""relative_velocity_xy_mps"": [-5.927132841901897, 0.002713970688997338], ""distance_m"": 9.782169737550367}]"
2,2084,1,E,Failed - Agent deviated from the route,official_terminal,553,B_same_time,553,27.700000412762165,-1382.6478271484375,5322.24560546875,-0.002053401606352074,0.8169755099824799,33,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1382.5503776133178, 5322.2876635352895]","[-1381.88257524908, 5322.165286752355]",0.678922731010612,5.0,1,4,0.0,"[-1378.061305618661, 5312.510502069669]","[-1382.1374510194576, 5321.982503087077]",0.5617958032469588,10.633992926953564,0.948083340674418,1.1656102377975934,Red,"[{""id"": 3741, ""type"": ""vehicle.lincoln.mkz_2020"", ""relative_xy_m"": [4.528847998791051, 0.2184874690649019], ""relative_velocity_xy_mps"": [0.0042633403486977955, -0.03669661299043685], ""distance_m"": 4.534115235665288}]"
2,2084,1,E,Failed - Agent deviated from the route,official_terminal,553,B_same_progress,2830,141.55000210925937,-1379.39892578125,5318.18408203125,5.0391783942775,1.7747078736022792,39,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1379.3528547299063, 5318.558979936322]","[-1379.1497968385338, 5318.592818267109]",0.20585805760049505,4.0,1,4,-0.29332226514816284,"[-1377.5914336144467, 5307.197453209694]","[-1377.583680266552, 5305.454247208498]",0.04543684227564946,15.94662302947581,0.022485304657254762,17.689821469839167,Red,"[{""id"": 3743, ""type"": ""vehicle.nissan.patrol_2021"", ""relative_xy_m"": [0.5150881992000338, 4.139854011204358], ""relative_velocity_xy_mps"": [-5.03920366618202, 1.0553035427851991], ""distance_m"": 4.171775052305667}]"
2,2084,2,C,Failed - Agent deviated from the route,first_target_postturn,128,deviation,128,6.45000009611249,-1391.63720703125,5323.17822265625,2.046953979519864,0.021847237660255325,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1391.5645973144087, 5323.236731080765]","[-1391.8797965928757, 5324.712142980719]",1.5087050273904707,5.0,1,4,-0.022918332368135452,"[-1380.312417392405, 5322.170411900303]","[-1391.3059081886313, 5323.1787308206185]",0.03339447820008751,0.9760831131210056,7.702204217126737,7.702204217126737,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.730622566322126, 3.7045996519055], ""relative_velocity_xy_mps"": [-2.046953979519864, 0.005150562470354412], ""distance_m"": 8.57243161791491}]"
2,2084,2,C,Failed - Agent deviated from the route,first_target_postturn,128,B_same_time,128,6.45000009611249,-1395.0721435546875,5323.158203125,0.5394394287781427,0.001038431625999613,20,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1394.999208293214, 5323.216885548363]","[-1395.3147331162475, 5324.692123446245]",1.5086029196900606,5.0,4,1,-0.0010396757861599326,"[-1383.5643222783485, 5323.103122424579]","[-1392.0252680666636, 5323.155328932186]",0.04267496974859227,0.046256647733627844,8.421510378200857,8.421510378200857,Green,"[{""id"": 3542, ""type"": ""traffic.speed_limit.30"", ""relative_xy_m"": [-5.203020246229133, -5.5607078352468085], ""relative_velocity_xy_mps"": [-0.5394394287781427, 0.00011242144641113401], ""distance_m"": 7.615306383307602}]"
2,2084,2,C,Failed - Agent deviated from the route,first_target_postturn,128,B_same_progress,325,16.300000242888927,-1392.0047607421875,5323.16064453125,0.1065616676769647,0.003910182042145662,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.9525567529747, 5323.211123070071]","[-1392.7860490598662, 5323.556982082585]",0.9024011758548602,5.0,4,1,0.0028237891383469105,"[-1380.6182202308316, 5322.37724669896]","[-1390.923872867955, 5323.164294770151]",0.0030134131039889203,0.7695195726151048,7.3201282274536075,7.3201282274536075,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-7.788316219226491, -2.7365056242045855], ""relative_velocity_xy_mps"": [-10.236336773453436, 0.02452932141121216], ""distance_m"": 8.255079197801178}]"
2,2084,2,C,Failed - Agent deviated from the route,first_dense_wrong_plan,433,deviation,433,21.700000323355198,-1377.33154296875,5323.33349609375,7.4999839660545256,2.7420952712798026,36,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1377.2100608079877, 5323.332116421966]","[-1377.0878429833058, 5323.138700847548]",0.2287941893877033,5.0,1,4,-0.029427655041217804,"[-1369.9559969854324, 5318.1271351963205]","[-1371.9325425954312, 5316.2516581049495]",7.542584926621874,5.010174462949518,5.534065064478924,6.887403558554279,Red,"[{""id"": 3727, ""type"": ""vehicle.chevrolet.impala"", ""relative_xy_m"": [1.9223447791165187, -2.9379797371507617], ""relative_velocity_xy_mps"": [-12.747533256277714, 0.014820935557392483], ""distance_m"": 3.5110019062519737}]"
2,2084,2,C,Failed - Agent deviated from the route,first_dense_wrong_plan,433,B_same_time,433,21.700000323355198,-1377.4381103515625,5309.85595703125,5.673163054739119,0.0846286817998883,48,78,5.020874129838487e-10,"[-1377.7845458984307, 5279.931640624498]","[-1377.7845458984307, 5279.931640624498]","[-1377.6848706023227, 5309.6053159315325]","[-1377.1944103660126, 5309.661161786854]",0.4936294186512463,4.0,4,4,-0.023632768541574478,"[-1377.6141884816589, 5298.349161887129]","[-1377.6189135582126, 5296.698107093553]",0.009212445838368015,24.794931051399285,0.018969788501480737,26.445989385870618,Red,"[{""id"": 3723, ""type"": ""vehicle.lincoln.mkz_2017"", ""relative_xy_m"": [1.3430479772645725, -2.9357499740487554], ""relative_velocity_xy_mps"": [-6.886389435206415, 0.16606564577568933], ""distance_m"": 3.2283750989254214}]"
2,2084,2,C,Failed - Agent deviated from the route,first_dense_wrong_plan,433,B_same_progress,408,20.450000304728746,-1380.2479248046875,5320.4208984375,10.102042844516399,1.3723843237909177,36,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1380.2911057570338, 5320.266777685078]","[-1380.1680108987343, 5321.528584280284]",1.2677966035001107,5.0,1,4,-0.45207667350769043,"[-1377.7080827224527, 5309.747820261862]","[-1377.7352234630885, 5303.179795784337]",0.18439636460034098,13.396360421008799,0.1541249440762458,19.964406383711438,Red,"[{""id"": 203, ""type"": ""traffic.stop"", ""relative_xy_m"": [-0.1486315033540362, -5.3580944771881285], ""relative_velocity_xy_mps"": [-10.102042844516399, 1.0602731697911514], ""distance_m"": 5.360155571460889}]"
2,2084,2,C,Failed - Agent deviated from the route,first_ego_offroute_3m,435,deviation,435,21.800000324845314,-1376.572998046875,5323.328125,7.65167423273597,3.266046122725779,37,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1376.4505773751123, 5323.328982282782]","[-1377.012855328807, 5323.677278884304]",0.6614128966407943,5.0,1,4,-0.01923888362944126,"[-1366.2472857057319, 5321.076751943229]","[-1367.8970896438955, 5319.121245109648]",11.689271410905214,2.057270101337786,9.696802804687996,4.014239162926774,Red,"[{""id"": 3727, ""type"": ""vehicle.chevrolet.impala"", ""relative_xy_m"": [0.6381257845202023, -2.931791217698007], ""relative_velocity_xy_mps"": [-13.098347524488771, -0.004150575333722484], ""distance_m"": 3.0004340121123625}]"
2,2084,2,C,Failed - Agent deviated from the route,first_ego_offroute_3m,435,B_same_time,435,21.800000324845314,-1377.451904296875,5309.30224609375,5.452494029216983,0.07563408267305048,48,78,5.020874129838487e-10,"[-1377.7845458984307, 5279.931640624498]","[-1377.7845458984307, 5279.931640624498]","[-1377.686831010799, 5309.070099070809]","[-1377.8917615786825, 5309.651399978787]",0.6163661925093367,4.0,4,4,-0.018637172877788544,"[-1377.6270844395333, 5297.793154575488]","[-1377.6372990645864, 5296.1628952682795]",0.001203580303467848,25.35094958018021,0.005223475115652979,26.98121730442656,Red,"[{""id"": 3723, ""type"": ""vehicle.lincoln.mkz_2017"", ""relative_xy_m"": [0.6777910557609359, -2.9204461481911466], ""relative_velocity_xy_mps"": [-6.9817116030085, 0.07424006002434269], ""distance_m"": 2.998067113950925}]"
2,2084,2,C,Failed - Agent deviated from the route,first_ego_offroute_3m,435,B_same_progress,410,20.550000306218863,-1379.6055908203125,5319.61181640625,10.583535892097213,1.3872566005152887,37,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1379.6781697785627, 5319.423975668322]","[-1378.7777733209148, 5319.725673604596]",0.9495975072086194,5.0,1,4,-0.41517001390457153,"[-1377.59739383271, 5308.71088116136]","[-1377.5225259199276, 5302.986894711346]",0.06469792947315803,14.433200958204525,0.06023642026354182,20.15711876702611,Red,"[{""id"": 203, ""type"": ""traffic.stop"", ""relative_xy_m"": [-0.4083936933421244, -5.3134507908815465], ""relative_velocity_xy_mps"": [-10.583535892097213, 0.9789294237969317], ""distance_m"": 5.329122321347236}]"
2,2084,2,C,Failed - Agent deviated from the route,official_terminal,516,deviation,516,25.850000385195017,-1347.9449462890625,5323.1416015625,6.9025657520425,30.04219398496481,39,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1347.9731025522367, 5323.194652864556]","[-1348.211774363878, 5323.253458435251]",0.24580953768497268,5.0,1,4,-0.0014903160044923425,"[-1336.4686005816395, 5323.050777351634]","[-1334.6273222279083, 5323.093108946787]",41.36752522546533,0.05683862018460842,43.19912063989037,0.012874251004746732,Red,"[{""id"": 3666, ""type"": ""traffic.speed_limit.30"", ""relative_xy_m"": [-9.229108773852209, 2.6062804511613655], ""relative_velocity_xy_mps"": [-6.9025657520425, 0.0051250835766962835], ""distance_m"": 9.590054564479896}]"
2,2084,2,C,Failed - Agent deviated from the route,official_terminal,516,B_same_time,516,25.850000385195017,-1377.7359619140625,5283.7353515625,5.908354884798792,0.015274411581337445,74,78,5.020874129838487e-10,"[-1377.7845458984307, 5279.931640624498]","[-1377.7845458984307, 5279.931640624498]","[-1377.834827286047, 5283.725737069032]","[-1378.0027899880038, 5283.847208435431]",0.2072842543546718,4.0,4,4,-0.0004137707583140582,"[-1377.8603557963224, 5272.230814576267]","[-1377.8691356442512, 5270.543313605239]",7.7011991906104225,50.913486386855844,9.38870809297394,52.600994480098294,Red,"[{""id"": 3747, ""type"": ""vehicle.mercedes.coupe_2020"", ""relative_xy_m"": [1.5069252794609052, -2.7867991311004627], ""relative_velocity_xy_mps"": [-7.3390019224166565, -0.015250877890454248], ""distance_m"": 3.1681340241505915}]"
2,2084,2,C,Failed - Agent deviated from the route,official_terminal,516,B_same_progress,414,20.750000309199095,-1378.604248046875,5317.68505859375,11.221550130937185,1.0944765163091685,39,78,5.020874129838487e-10,"[-1377.7845458984307, 5279.931640624498]","[-1377.7845458984307, 5279.931640624498]","[-1378.7678658015698, 5317.402570227663]","[-1377.8447843455085, 5317.603148255387]",0.9446221041929128,4.0,4,4,-0.1543044149875641,"[-1377.5565772161294, 5306.3744393967145]","[-1377.5392137837814, 5301.484874348698]",0.0034164492326921214,16.769605609248302,0.056743113907107845,21.659153337408277,Red,"[{""id"": 3739, ""type"": ""vehicle.lincoln.mkz_2020"", ""relative_xy_m"": [-1.0503357409207492, 4.51310381642519], ""relative_velocity_xy_mps"": [-15.0722118000178, -8.775403695428857], ""distance_m"": 4.633714625059161}]"
2,27529,0,C,Failed - Agent deviated from the route,first_target_postturn,312,deviation,312,15.650000233203173,270.9919128417969,-249.8192596435547,3.3327767266921615,0.0014784051215497895,10,31,2.5579538487363607e-12,"[258.6965332031256, -257.0584716807136]","[258.6965332031256, -257.0584716807136]","[270.9834675090023, -249.73051034256753]","[271.03549101266145, -249.19561597861912]",0.5374182965965594,5.0,2,4,-0.04730444401502609,"[260.2932761482784, -252.3699474993426]","[266.3267805806256, -250.11965756941578]",0.06110010272612191,2.6257555368393444,0.47201249824314917,0.47201249824314917,Red,"[{""id"": 36, ""type"": ""traffic.stop"", ""relative_xy_m"": [3.2740666498246283, 0.02759477583567792], ""relative_velocity_xy_mps"": [-3.3327767266921615, 0.008745238005681173], ""distance_m"": 3.2741829361150985}]"
2,27529,0,C,Failed - Agent deviated from the route,first_target_postturn,312,B_same_time,312,15.650000233203173,271.37286376953125,-249.81114196777344,-0.000407720375544943,0.009261218111181713,9,16,1.8986116317973873e-09,"[265.99554443348217, -249.78338622857183]","[265.99554443348217, -249.78338622857183]","[271.3342515101, -249.72052573144134]","[271.41644194039384, -249.18749829874798]",0.5393269053510695,5.0,4,2,-0.0003813919029198587,"[260.5119658785831, -252.01647850820325]","[269.97011152165464, -249.79489132767014]",0.013398493202733296,2.2707894176139667,3.97458373980955,3.97458373980955,Red,"[{""id"": 36, ""type"": ""traffic.stop"", ""relative_xy_m"": [3.6550375682037957, 0.024699008533642805], ""relative_velocity_xy_mps"": [0.000407720375544943, -3.363183004541206e-06], ""distance_m"": 3.6551210193376167}]"
2,27529,0,C,Failed - Agent deviated from the route,first_target_postturn,312,B_same_progress,336,16.850000251084566,271.27716064453125,-249.8103790283203,0.4158046585114204,0.009364947115867812,10,16,1.8986116317973873e-09,"[265.99554443348217, -249.78338622857183]","[265.99554443348217, -249.78338622857183]","[271.2679787453978, -249.7854098289719]","[271.6970254808425, -249.11289401010802]",0.7977208959391265,5.0,4,2,0.002278841333463788,"[260.4406196633432, -252.07812255085994]","[270.4396836972622, -249.8064634273973]",0.023274048507939644,2.332923161204349,4.4441991800432925,4.4441991800432925,Red,"[{""id"": 36, ""type"": ""traffic.stop"", ""relative_xy_m"": [3.5593320414302414, 0.02469980321416008], ""relative_velocity_xy_mps"": [-0.4158046585114204, 0.0005360933915687671], ""distance_m"": 3.5594177419109982}]"
2,27529,0,C,Failed - Agent deviated from the route,first_dense_wrong_plan,383,deviation,383,19.200000286102295,256.6800231933594,-249.03775024414062,5.294879392289189,4.847270050407251,23,31,2.5579538487363607e-12,"[258.6965332031256, -257.0584716807136]","[258.6965332031256, -257.0584716807136]","[256.62773326485353, -249.10795087628335]","[255.67523483558088, -249.4572804678204]",1.0145365549305285,5.0,2,4,0.17225216329097748,"[250.24735127044775, -255.4605910075883]","[252.74607366352322, -255.9077442420171]",8.503276538870166,5.785483972494009,5.988979537185821,6.2154249042013,Red,"[{""id"": 26, ""type"": ""traffic.unknown"", ""relative_xy_m"": [1.5756194919905306, -1.1135334697377495], ""relative_velocity_xy_mps"": [-5.294879392289189, -0.4548633206073741], ""distance_m"": 1.9293868382900017}]"
2,27529,0,C,Failed - Agent deviated from the route,first_dense_wrong_plan,383,B_same_time,383,19.200000286102295,266.4085388183594,-249.96847534179688,7.0799686964334505,0.18223925656773515,14,31,2.5579538487363607e-12,"[258.6965332031256, -257.0584716807136]","[258.6965332031256, -257.0584716807136]","[266.30143464642674, -249.98566377244452]","[265.4037504605426, -250.3880055641504]",0.9837254774273044,5.0,2,4,0.15490396320819855,"[258.65456675728547, -256.7893288819384]","[258.9372607246728, -260.73808662144927]",0.05190104608889753,7.056313400614246,0.22938478134687243,11.003031446767816,Red,"[{""id"": 36, ""type"": ""traffic.stop"", ""relative_xy_m"": [-1.3172341857366074, -0.0633641496346999], ""relative_velocity_xy_mps"": [-7.0799686964334505, -0.3684155661312124], ""distance_m"": 1.3187573376220934}]"
2,27529,0,C,Failed - Agent deviated from the route,first_dense_wrong_plan,383,B_same_progress,401,20.10000029951334,261.06756591796875,-252.37179565429688,6.794026755059678,0.6349313209376646,23,31,2.5579538487363607e-12,"[258.6965332031256, -257.0584716807136]","[258.6965332031256, -257.0584716807136]","[261.06104407900716, -252.45694406604036]","[260.55585922050363, -251.76913095762993]",0.8534041324967068,5.0,2,4,0.38975879549980164,"[258.8854074347655, -263.07805606877423]","[259.00630881346865, -263.30355300946576]",0.1703186970053979,13.343302413723011,0.2905175680862093,13.567961701577664,Red,"[{""id"": 36, ""type"": ""traffic.stop"", ""relative_xy_m"": [-6.779073294342194, 2.198106583306452], ""relative_velocity_xy_mps"": [-6.794026755059678, -0.9400394160438039], ""distance_m"": 7.126535433269008}]"
