level,route,seed,deviation_arm,official_status,anchor_step,deviation_step,role,step,sim_time_s,ego_x,ego_y,ego_speed_mps,ego_dense_distance_m,rc_dense_index,target_dense_index,target_dense_distance_m,target_world_xy,selected_target_world_xy,kalman_world_xy,gps_world_xy,kalman_gps_delta_m,selected_pop_distance_m,command_1based,next_command_1based,steer,route_endpoint_world_xy,waypoint_endpoint_world_xy,route_endpoint_correct_dense_m,route_endpoint_wrong_straight_m,waypoint_endpoint_correct_dense_m,waypoint_endpoint_wrong_straight_m,light_state,nearest_actor_json
2,2084,0,C,Failed - Agent deviated from the route,319,291,deviation,291,14.600000217556953,-1387.329345703125,5323.32177734375,3.470342991693795,0.16916530771447963,28,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1387.247207805163, 5323.398398396547]","[-1387.1384950360166, 5323.915927281938]",0.5288238018368725,5.0,1,4,0.162753164768219,"[-1377.963200302953, 5318.479607880798]","[-1384.2471914691293, 5322.166207853399]",0.30889353605562564,4.6648024658977265,1.1750314066819951,1.1750314066819951,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [3.624362405818464, 3.3693622468061815], ""relative_velocity_xy_mps"": [-3.470342991693795, -0.19405610691252845], ""distance_m"": 4.948596245291487}]"
2,2084,0,C,Failed - Agent deviated from the route,319,291,B_same_time,291,14.600000217556953,-1392.2752685546875,5323.15869140625,0.0,0.0016928903137899633,23,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1392.2090844503382, 5323.246306832669]","[-1392.0844178874827, 5323.752841342768]",0.521650229383391,5.0,4,1,0.0,"[-1380.8845573929075, 5322.427101153777]","[-1391.378703259095, 5323.162987982116]",0.09011382721921199,0.7199013172441643,7.774955342504774,7.774955342504774,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [8.357618692300191, 3.7470634976265025], ""relative_velocity_xy_mps"": [0.0, 0.0], ""distance_m"": 9.1591634476698}]"
2,2084,0,C,Failed - Agent deviated from the route,319,291,B_same_progress,381,19.10000028461218,-1387.9617919921875,5323.1484375,1.4603242681689097,0.004833812058215281,28,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1387.9352320752043, 5323.13588471431]","[-1388.449119169089, 5323.452993602291]",0.6038526244852159,5.0,1,4,-0.04459748789668083,"[-1378.06046220339, 5319.145635411425]","[-1380.4032606916142, 5317.573331466784]",0.20925680295757862,3.998861446087989,2.8800298929811867,5.573242296282298,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [4.0335313314064205, 3.76921330363915], ""relative_velocity_xy_mps"": [-1.4603242681689097, 0.034682216976243865], ""distance_m"": 5.520538373181334}]"
2,2084,0,C,Failed - Agent deviated from the route,319,292,deviation,292,14.650000218302011,-1387.150390625,5323.34423828125,3.6764413966692047,0.1918128064022392,28,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1387.0719575904986, 5323.418120411926]","[-1387.4913705157549, 5323.207280259499]",0.46942600241912585,5.0,1,4,0.06275317072868347,"[-1377.8685578529269, 5318.311328284832]","[-1383.7430491110501, 5322.4141740400455]",0.24941767105094445,4.832998069599678,0.7483177215380138,0.7483177215380138,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [3.4698366823770845, 3.3315764549253912], ""relative_velocity_xy_mps"": [-3.6764413966692047, -0.28694566977547104], ""distance_m"": 4.8103189371789945}]"
2,2084,0,C,Failed - Agent deviated from the route,319,292,B_same_time,292,14.650000218302011,-1392.2752685546875,5323.15869140625,0.0,0.0016928903137899633,23,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1392.2148052009907, 5323.243151690663]","[-1392.6162484453425, 5323.021733386317]",0.45845691611672984,5.0,4,1,0.0,"[-1380.885857298272, 5322.4112928952445]","[-1391.3547773620555, 5323.162005333746]",0.10452979078731742,0.7357107222776273,7.751027823475237,7.751027823475237,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [8.357618692300191, 3.7470634976265025], ""relative_velocity_xy_mps"": [0.0, 0.0], ""distance_m"": 9.1591634476698}]"
2,2084,0,C,Failed - Agent deviated from the route,319,292,B_same_progress,381,19.10000028461218,-1387.9617919921875,5323.1484375,1.4603242681689097,0.004833812058215281,28,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1387.9352320752043, 5323.13588471431]","[-1388.449119169089, 5323.452993602291]",0.6038526244852159,5.0,1,4,-0.04459748789668083,"[-1378.06046220339, 5319.145635411425]","[-1380.4032606916142, 5317.573331466784]",0.20925680295757862,3.998861446087989,2.8800298929811867,5.573242296282298,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [4.0335313314064205, 3.76921330363915], ""relative_velocity_xy_mps"": [-1.4603242681689097, 0.034682216976243865], ""distance_m"": 5.520538373181334}]"
2,2084,0,C,Failed - Agent deviated from the route,319,293,deviation,293,14.70000021904707,-1386.960693359375,5323.3671875,3.9023211010490972,0.21495978556896372,28,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1386.8893095430417, 5323.42749343657]","[-1387.615563457065, 5322.763551864907]",0.9840036372988464,5.0,1,4,0.162753164768219,"[-1377.78732698504, 5318.368448318317]","[-1384.0420851731992, 5322.450245913203]",0.15849100269080182,4.7758060254648615,0.8252061947882483,0.8252061947882483,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [3.3029999467864997, 3.2978843665728244], ""relative_velocity_xy_mps"": [-3.9023211010490972, -0.18577479492638815], ""distance_m"": 4.667531461464085}]"
2,2084,0,C,Failed - Agent deviated from the route,319,293,B_same_time,293,14.70000021904707,-1392.2752685546875,5323.15869140625,0.0,0.0016928903137899633,23,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1392.2248965232493, 5323.2334842584205]","[-1392.930138652274, 5322.555055770158]",0.9785865696183501,5.0,4,1,0.0,"[-1380.8767462072185, 5322.438271506555]","[-1391.30814633917, 5323.1606184559805]",0.0765486159846831,0.7087240421316947,7.704394720745649,7.704394720745649,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [8.464763217753186, -2.759785092130974], ""relative_velocity_xy_mps"": [-10.130645703487676, 0.009112867294793043], ""distance_m"": 8.903293215848596}]"
2,2084,0,C,Failed - Agent deviated from the route,319,293,B_same_progress,381,19.10000028461218,-1387.9617919921875,5323.1484375,1.4603242681689097,0.004833812058215281,28,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1387.9352320752043, 5323.13588471431]","[-1388.449119169089, 5323.452993602291]",0.6038526244852159,5.0,1,4,-0.04459748789668083,"[-1378.06046220339, 5319.145635411425]","[-1380.4032606916142, 5317.573331466784]",0.20925680295757862,3.998861446087989,2.8800298929811867,5.573242296282298,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [4.0335313314064205, 3.76921330363915], ""relative_velocity_xy_mps"": [-1.4603242681689097, 0.034682216976243865], ""distance_m"": 5.520538373181334}]"
2,2084,0,C,Failed - Agent deviated from the route,319,294,deviation,294,14.750000219792128,-1386.76123046875,5323.39404296875,4.084451317078874,0.24202319397073926,28,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1386.6844718166792, 5323.431733931806]","[-1386.4296107070465, 5321.748971448381]",1.701952925561058,5.0,1,4,0.1981220841407776,"[-1377.79547203491, 5318.048321788448]","[-1384.0722746846577, 5322.576374432587]",0.22981480413090127,5.09593965225325,0.7401896019313347,0.7401896019313347,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [3.129207323503839, 3.260449807236223], ""relative_velocity_xy_mps"": [-4.084451317078874, -0.29640255386701136], ""distance_m"": 4.519122859469167}]"
2,2084,0,C,Failed - Agent deviated from the route,319,294,B_same_time,294,14.750000219792128,-1392.2752685546875,5323.15869140625,0.0,0.0016928903137899633,23,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1392.2209343480797, 5323.209322110178]","[-1391.9436487928763, 5321.513619886263]",1.7182238827679719,5.0,4,1,0.0,"[-1380.8793479139244, 5322.422768270629]","[-1391.1695558762467, 5323.160559740954]",0.09133683968912269,0.7242295790777958,7.565804320338104,7.565804320338104,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [7.970012244615641, -2.759726877014048], ""relative_velocity_xy_mps"": [-9.816397614722343, 0.009126192802582901], ""distance_m"": 8.434286431882484}]"
2,2084,0,C,Failed - Agent deviated from the route,319,294,B_same_progress,381,19.10000028461218,-1387.9617919921875,5323.1484375,1.4603242681689097,0.004833812058215281,28,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1387.9352320752043, 5323.13588471431]","[-1388.449119169089, 5323.452993602291]",0.6038526244852159,5.0,1,4,-0.04459748789668083,"[-1378.06046220339, 5319.145635411425]","[-1380.4032606916142, 5317.573331466784]",0.20925680295757862,3.998861446087989,2.8800298929811867,5.573242296282298,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [4.0335313314064205, 3.76921330363915], ""relative_velocity_xy_mps"": [-1.4603242681689097, 0.034682216976243865], ""distance_m"": 5.520538373181334}]"
2,2084,0,C,Failed - Agent deviated from the route,319,295,deviation,295,14.800000220537186,-1386.5546875,5323.4306640625,4.251635666481969,0.2788563829153197,30,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1386.4721829718153, 5323.456567204613]","[-1386.2118398765579, 5322.7743376891085]",0.7302161591429623,5.0,1,4,0.203424334526062,"[-1377.701575965794, 5318.019291897225]","[-1384.2122854020433, 5323.10472425185]",0.14351881834278846,5.124886267831291,0.6101644281292463,0.6101644281292463,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [2.963679960702451, 3.2017706220352964], ""relative_velocity_xy_mps"": [-4.251635666481969, -0.40404981307947535], ""distance_m"": 4.362881390273815}]"
2,2084,0,C,Failed - Agent deviated from the route,319,295,B_same_time,295,14.800000220537186,-1392.2752685546875,5323.15869140625,0.0,0.0016928903137899633,23,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1392.2168637771938, 5323.199389962446]","[-1391.9324209311335, 5322.50236503385]",0.7528289870608694,5.0,4,1,0.0,"[-1380.880653139456, 5322.444069386727]","[-1390.9320071452232, 5323.161398951277]",0.07341019626072766,0.7029296287894266,7.328257179858471,7.328257179858471,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [7.466228125869483, -2.759179317754216], ""relative_velocity_xy_mps"": [-10.13047304516826, 0.009480578768676853], ""distance_m"": 7.959750808602437}]"
2,2084,0,C,Failed - Agent deviated from the route,319,295,B_same_progress,391,19.60000029206276,-1386.4952392578125,5323.08056640625,4.595625665433759,0.07118305149869493,30,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1386.4595319676082, 5323.0744690774445]","[-1385.1674210497522, 5322.407170965627]",1.4542480510825921,5.0,1,4,-0.13833001255989075,"[-1377.7529311259814, 5317.490825137232]","[-1377.8745151852645, 5310.013278163701]",0.2713628981170717,5.653398360265247,0.35313292012552616,13.131050210881734,Red,"[{""id"": 3735, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [0.2895291813582491, -2.6699845179064727], ""relative_velocity_xy_mps"": [-14.40639953707846, -0.11316993863391855], ""distance_m"": 2.685636697827582}]"
2,2084,0,C,Failed - Agent deviated from the route,319,296,deviation,296,14.850000221282244,-1386.3404541015625,5323.47314453125,4.413160702446362,0.32154604361277195,30,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1386.2581788648656, 5323.4927837774585]","[-1386.4121817520563, 5323.25158071726]",0.2861744319676634,5.0,1,4,0.30342432856559753,"[-1377.5989555227457, 5318.041736060368]","[-1384.1214041272654, 5323.341943961704]",0.038486352118310904,5.102351112768667,0.5522892785718635,0.5522892785718635,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [2.7967542231524467, 3.1361721447755833], ""relative_velocity_xy_mps"": [-4.413160702446362, -0.45302359869367187], ""distance_m"": 4.202072096762183}]"
2,2084,0,C,Failed - Agent deviated from the route,319,296,B_same_time,296,14.850000221282244,-1392.2752685546875,5323.15869140625,0.0,0.0016928903137899633,23,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1392.2187059082335, 5323.195705533311]","[-1392.3469962050651, 5322.937127590573]",0.2886536899675009,5.0,4,1,0.0,"[-1380.8741439705605, 5322.457375816786]","[-1390.7710370449422, 5323.161336511539]",0.058621369772222494,0.689617431825617,7.167287195543912,7.167287195543912,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [6.971233012108628, -2.7591210739103635], ""relative_velocity_xy_mps"": [-9.816439438469763, 0.010298352873739527], ""distance_m"": 7.497388799416061}]"
2,2084,0,C,Failed - Agent deviated from the route,319,296,B_same_progress,391,19.60000029206276,-1386.4952392578125,5323.08056640625,4.595625665433759,0.07118305149869493,30,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1386.4595319676082, 5323.0744690774445]","[-1385.1674210497522, 5322.407170965627]",1.4542480510825921,5.0,1,4,-0.13833001255989075,"[-1377.7529311259814, 5317.490825137232]","[-1377.8745151852645, 5310.013278163701]",0.2713628981170717,5.653398360265247,0.35313292012552616,13.131050210881734,Red,"[{""id"": 3735, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [0.2895291813582491, -2.6699845179064727], ""relative_velocity_xy_mps"": [-14.40639953707846, -0.11316993863391855], ""distance_m"": 2.685636697827582}]"
2,2084,0,C,Failed - Agent deviated from the route,319,297,deviation,297,14.900000222027302,-1386.1219482421875,5323.52490234375,4.496489885012053,0.37351721595901294,30,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1386.0422016207403, 5323.564114179683]","[-1386.1711742105285, 5324.924460755741]",1.3664467556071471,5.0,1,4,0.23690475523471832,"[-1377.3987345552644, 5318.118231854445]","[-1382.7564821367937, 5321.5628291109615]",0.1729117106832124,5.025677798791156,1.506627326273207,1.5858329872183698,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [2.6344607113896172, 3.058335920768766], ""relative_velocity_xy_mps"": [-4.496489885012053, -0.6005092914589125], ""distance_m"": 4.036558168058529}]"
2,2084,0,C,Failed - Agent deviated from the route,319,297,B_same_time,297,14.900000222027302,-1392.2752685546875,5323.15869140625,0.0,0.0016928903137899633,23,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1392.2202083502334, 5323.214847270988]","[-1392.3244945229078, 5324.5582498207295]",1.3474442535644122,5.0,4,1,0.0,"[-1380.8806546236829, 5322.4566833388]","[-1390.845825541702, 5323.161719353847]",0.06241637070142203,0.6903156829931937,7.24207623028234,7.24207623028234,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [6.4674489508163235, -2.7580852334039108], ""relative_velocity_xy_mps"": [-10.130399636740412, 0.009272403701686659], ""distance_m"": 7.030997801602264}]"
2,2084,0,C,Failed - Agent deviated from the route,319,297,B_same_progress,391,19.60000029206276,-1386.4952392578125,5323.08056640625,4.595625665433759,0.07118305149869493,30,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1386.4595319676082, 5323.0744690774445]","[-1385.1674210497522, 5322.407170965627]",1.4542480510825921,5.0,1,4,-0.13833001255989075,"[-1377.7529311259814, 5317.490825137232]","[-1377.8745151852645, 5310.013278163701]",0.2713628981170717,5.653398360265247,0.35313292012552616,13.131050210881734,Red,"[{""id"": 3735, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [0.2895291813582491, -2.6699845179064727], ""relative_velocity_xy_mps"": [-14.40639953707846, -0.11316993863391855], ""distance_m"": 2.685636697827582}]"
2,2084,0,C,Failed - Agent deviated from the route,319,298,deviation,298,14.95000022277236,-1385.8997802734375,5323.5830078125,4.624156528822358,0.4318396178061153,30,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1385.8281744131007, 5323.625283146987]","[-1386.5289971442676, 5324.1927440375075]",0.9017562657337832,5.0,1,4,0.3182472586631775,"[-1377.3331343525565, 5318.083653095922]","[-1382.9480737013484, 5321.867820998612]",0.2303733320331925,5.060198371416887,1.2195109490183496,1.2810111171645864,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [2.470316160179581, 2.978559280303074], ""relative_velocity_xy_mps"": [-4.624156528822358, -0.5777289026232577], ""distance_m"": 3.8696611372992282}]"
2,2084,0,C,Failed - Agent deviated from the route,319,298,B_same_time,298,14.95000022277236,-1392.2752685546875,5323.15869140625,0.0,0.0016928903137899633,23,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1392.2298525873568, 5323.222624359586]","[-1392.9044854253918, 5323.768427633543]",0.8677734036126022,5.0,4,1,0.0,"[-1380.8767500877523, 5322.47125087549]","[-1390.6782228941288, 5323.1608070171515]",0.04780509238156398,0.675744689604479,7.074472302297562,7.074472302297562,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [5.972453894509322, -2.7575387083134384], ""relative_velocity_xy_mps"": [-9.816888686377922, 0.009726375298233676], ""distance_m"": 6.578314772788431}]"
2,2084,0,C,Failed - Agent deviated from the route,319,298,B_same_progress,391,19.60000029206276,-1386.4952392578125,5323.08056640625,4.595625665433759,0.07118305149869493,30,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1386.4595319676082, 5323.0744690774445]","[-1385.1674210497522, 5322.407170965627]",1.4542480510825921,5.0,1,4,-0.13833001255989075,"[-1377.7529311259814, 5317.490825137232]","[-1377.8745151852645, 5310.013278163701]",0.2713628981170717,5.653398360265247,0.35313292012552616,13.131050210881734,Red,"[{""id"": 3735, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [0.2895291813582491, -2.6699845179064727], ""relative_velocity_xy_mps"": [-14.40639953707846, -0.11316993863391855], ""distance_m"": 2.685636697827582}]"
2,2084,0,C,Failed - Agent deviated from the route,319,299,deviation,299,15.000000223517418,-1385.67431640625,5323.650390625,4.713953972743917,0.4994425776281448,30,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1385.6157864950976, 5323.6996974139865]","[-1386.524893818656, 5324.328607178267]",1.1054427245925096,5.0,1,4,0.21824726462364197,"[-1377.12811728562, 5318.414562565593]","[-1380.647678446846, 5318.989275014679]",0.49681060189271836,4.729107228839986,2.5961360839622136,4.157516047477075,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [2.305568742380882, 2.8935240004573353], ""relative_velocity_xy_mps"": [-4.713953972743917, -0.6947333367471186], ""distance_m"": 3.6997470679853754}]"
2,2084,0,C,Failed - Agent deviated from the route,319,299,B_same_time,299,15.000000223517418,-1392.2752685546875,5323.15869140625,0.0,0.0016928903137899633,23,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1392.242536472075, 5323.231253780382]","[-1393.1258459669632, 5323.8369079609665]",1.0710054389307797,5.0,4,1,0.0,"[-1380.879351121767, 5322.4500306601]","[-1390.722249440329, 5323.160234718454]",0.0675760110089316,0.696967203169738,7.1184978988171,7.1184978988171,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [5.46866971830931, -2.7574794303002257], ""relative_velocity_xy_mps"": [-10.130108680926659, 0.009996024806842242], ""distance_m"": 6.124544170506249}]"
2,2084,0,C,Failed - Agent deviated from the route,319,299,B_same_progress,391,19.60000029206276,-1386.4952392578125,5323.08056640625,4.595625665433759,0.07118305149869493,30,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1386.4595319676082, 5323.0744690774445]","[-1385.1674210497522, 5322.407170965627]",1.4542480510825921,5.0,1,4,-0.13833001255989075,"[-1377.7529311259814, 5317.490825137232]","[-1377.8745151852645, 5310.013278163701]",0.2713628981170717,5.653398360265247,0.35313292012552616,13.131050210881734,Red,"[{""id"": 3735, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [0.2895291813582491, -2.6699845179064727], ""relative_velocity_xy_mps"": [-14.40639953707846, -0.11316993863391855], ""distance_m"": 2.685636697827582}]"
2,2084,0,C,Failed - Agent deviated from the route,319,300,deviation,300,15.050000224262476,-1385.443603515625,5323.72216796875,4.878091609005406,0.5714451926020435,31,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1385.3801586951718, 5323.759710179359]","[-1385.2605271469442, 5323.393427889609]",0.3853237899690598,5.0,1,4,0.11824727058410645,"[-1376.7482470035466, 5318.807302165275]","[-1381.1633320853584, 5321.401948582713]",0.9468779607755545,4.336030925950166,1.1203068682935218,1.7453006943117668,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [2.1305907656124328, 2.8158941827247315], ""relative_velocity_xy_mps"": [-4.878091609005406, -0.6009506765896907], ""distance_m"": 3.531101394581577}]"
2,2084,0,C,Failed - Agent deviated from the route,319,300,B_same_time,300,15.050000224262476,-1392.2752685546875,5323.15869140625,0.0,0.0016928903137899633,23,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1392.240405885922, 5323.225616396576]","[-1392.0921921858715, 5322.829951328763]",0.4225140787831887,5.0,4,1,0.0,"[-1380.8702390061176, 5322.468301569311]","[-1390.7570397104623, 5323.162196465433]",0.04718412760028859,0.6786882207911884,7.153291365451054,7.153291365451054,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [4.973918802625619, -2.7569329339366804], ""relative_velocity_xy_mps"": [-9.817065112866192, 0.009754093591104114], ""distance_m"": 5.686875016855688}]"
2,2084,0,C,Failed - Agent deviated from the route,319,300,B_same_progress,395,19.80000029504299,-1385.466552734375,5322.982421875,5.352839460098067,0.16832295974622402,31,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1385.416484500018, 5322.960384651938]","[-1385.3323364615808, 5322.025426456237]",0.9387373008888467,5.0,1,4,-0.1962822675704956,"[-1377.4866722766737, 5316.166641120728]","[-1377.6107746628488, 5307.6686646645885]",0.019102916813687417,6.97734574572664,0.06891849067241904,15.475428910916694,Red,"[{""id"": 3735, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-2.6420706746029916, -2.7750789073948274], ""relative_velocity_xy_mps"": [-15.145757477434078, -0.38987385705140665], ""distance_m"": 3.831657655880125}]"
2,2084,0,C,Failed - Agent deviated from the route,319,301,deviation,301,15.100000225007534,-1385.2039794921875,5323.79345703125,5.0493562078342,0.642968228831965,31,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1385.1492807346676, 5323.824079981965]","[-1386.0178778493312, 5323.881078559718]",0.8704652695356007,5.0,1,4,0.018247267231345177,"[-1376.3443624014008, 5319.578386550618]","[-1379.8925376465522, 5321.060606857721]",1.5359025789589236,3.564588690975906,0.6581789211349839,2.085515382527254,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [1.9274544475474067, 2.7624172694739175], ""relative_velocity_xy_mps"": [-5.0493562078342, -0.4179836420471954], ""distance_m"": 3.3683868272599}]"
2,2084,0,C,Failed - Agent deviated from the route,319,301,B_same_time,301,15.100000225007534,-1392.2752685546875,5323.15869140625,0.0,0.0016928903137899633,23,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1392.2523860386332, 5323.225906996072]","[-1393.0891669116909, 5323.246312935026]",0.837029648136686,5.0,4,1,0.0,"[-1380.8793494747588, 5322.436033284232]","[-1390.9739993864453, 5323.1618530454025]",0.07977557445284476,0.7109645720745924,7.370250117642167,7.370250117642167,Red,"[{""id"": 3730, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [4.470012613567805, -2.756385360313384], ""relative_velocity_xy_mps"": [-10.129977057255823, 0.010137223899599554], ""distance_m"": 5.25154006173477}]"
2,2084,0,C,Failed - Agent deviated from the route,319,301,B_same_progress,395,19.80000029504299,-1385.466552734375,5322.982421875,5.352839460098067,0.16832295974622402,31,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1385.416484500018, 5322.960384651938]","[-1385.3323364615808, 5322.025426456237]",0.9387373008888467,5.0,1,4,-0.1962822675704956,"[-1377.4866722766737, 5316.166641120728]","[-1377.6107746628488, 5307.6686646645885]",0.019102916813687417,6.97734574572664,0.06891849067241904,15.475428910916694,Red,"[{""id"": 3735, ""type"": ""vehicle.dodge.charger_2020"", ""relative_xy_m"": [-2.6420706746029916, -2.7750789073948274], ""relative_velocity_xy_mps"": [-15.145757477434078, -0.38987385705140665], ""distance_m"": 3.831657655880125}]"
2,2084,0,C,Failed - Agent deviated from the route,319,302,deviation,302,15.150000225752592,-1384.95556640625,5323.859375,5.185480256193078,0.709128756938691,31,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1384.8888975629425, 5323.887628768275]","[-1384.255868591091, 5324.200922714636]",0.7063135111477687,5.0,1,4,0.06415531784296036,"[-1376.6987025154829, 5319.879671446189]","[-1380.5220533495049, 5322.330880424751]",1.3327642198125458,3.2636181320988076,0.00371244829889086,0.8158005506748895,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [1.6916965925765777, 2.7387846205921202], ""relative_velocity_xy_mps"": [-5.185480256193078, -0.19376313654410193], ""distance_m"": 3.219126987139079}]"
