source,repeat,level,route,seed,arm,step,sim_time_s,speed_mps,speed_band,p0_x_m,p0_y_m,r0_x_m,r0_y_m,theta0_deg,rear_first_mps,direct_first_mps,C_throttle,B_raw_brake
d2,2,1,3514,1,B,317,15.900000236928463,7.373558222417359e-05,<0.5,0.01051839254796505,0.2916666865348816,1.3494593468138818,-1.096430965628032,87.93463405321145,6.954942290016637,1.1674251504299877,0.75,1.0
d2,2,1,3514,1,B,330,16.550000246614218,0.0,<0.5,0.009073893539607525,0.294921875,1.3553585915232247,-1.0934211672534804,88.2377304171684,6.9657065808014424,1.1802457228728855,0.75,1.0
d2,2,1,3514,1,B,331,16.600000247359276,0.0,<0.5,0.010009765625,0.2884114682674408,1.3508313822741218,-1.099752730729816,88.01225929646401,6.96758379019218,1.1543404727275117,0.75,1.0
d2,2,1,3514,1,B,332,16.650000248104334,0.0,<0.5,0.01180013082921505,0.2981770932674408,1.3458745094671862,-1.0897365121554599,87.73374584877476,6.926937402527366,1.1936419700195309,0.75,1.0
d2,2,1,3514,1,B,336,16.850000251084566,0.0,<0.5,0.012613932602107525,0.2874349057674408,1.3407169948610655,-1.1002295215973898,87.48721651703073,6.9374658895060035,1.1508462024039743,0.75,1.0
d2,2,1,3514,1,B,337,16.900000251829624,0.0,<0.5,0.01220703125,0.2727864682674408,1.3391122538521736,-1.114824874515514,87.43775753832766,6.9697129114540495,1.0922378413643208,0.75,1.0
d2,2,1,3514,1,B,338,16.950000252574682,0.0,<0.5,0.010986328125,0.2646484375,1.3423745095025637,-1.123156259982688,87.62285007253328,7.001084839480862,1.0595055063706773,0.75,1.0
d2,2,1,3514,1,B,339,17.00000025331974,0.0,<0.5,0.00984700582921505,0.2643229365348816,1.347137494446954,-1.1237142122592736,87.8665071706855,7.017136806166226,1.0580251664471778,0.75,1.0
d2,2,1,3514,1,B,340,17.0500002540648,0.0,<0.5,0.009033203125,0.2708333432674408,1.351731127446768,-1.1173947063655751,88.08970115965703,7.0151241992966265,1.0839357810063615,0.75,1.0
d2,2,1,3514,1,B,341,17.100000254809856,0.0,<0.5,0.00948079489171505,0.2877604365348816,1.3527424622065183,-1.1004863012330046,88.11296814117885,6.975364957629733,1.1516663010196966,0.75,1.0
d2,2,1,3514,1,B,342,17.150000255554914,0.0,<0.5,0.008829752914607525,0.2936198115348816,1.356078534187291,-1.0947525577287767,88.27751692255805,6.9712921654881175,1.175010183869484,0.75,1.0
d2,2,1,3514,1,B,343,17.200000256299973,0.0,<0.5,0.00844319723546505,0.291015625,1.3571612768364392,-1.0974001509435631,88.3381514260186,6.981316577993316,1.1645523196401102,0.75,1.0
d2,2,1,3514,1,B,344,17.25000025704503,0.0,<0.5,0.008097331039607525,0.2936198115348816,1.3588065961207125,-1.0948523054409585,88.42032003280814,6.9800366032169645,1.1749257712434051,0.75,1.0
d2,2,1,3514,1,B,394,19.750000294297934,0.0,<0.5,0.00445556640625,0.2864583432674408,1.3718537055935995,-1.102373669471836,89.1088946344761,7.03955714140677,1.145971968240253,0.75,1.0
d2,2,1,3514,1,B,395,19.80000029504299,0.0,<0.5,0.00860595703125,0.2822265625,1.3552707471445584,-1.1061281220110761,88.25341644198234,6.997460362582436,1.1294309723182918,0.75,1.0
d2,2,1,3514,1,B,396,19.85000029578805,0.0,<0.5,0.006998698227107525,0.2766927182674408,1.3608764022108086,-1.1118631590102954,88.55106275370733,7.029337683120467,1.1071248682536183,0.75,1.0
d2,2,1,3514,1,B,397,19.900000296533108,0.0,<0.5,0.0061848959885537624,0.2652994990348816,1.3628120984675716,-1.1233232006141862,88.6645121439612,7.064402965593268,1.0614863324719608,0.75,1.0
d2,2,1,3514,1,B,398,19.950000297278166,0.0,<0.5,0.004638671875,0.2708333432674408,1.3698521974061326,-1.1179629713994517,89.01876802154987,7.072579442504638,1.0834922582256568,0.75,1.0
d2,2,1,3514,1,B,399,20.000000298023224,0.0,<0.5,0.00537109375,0.2639974057674408,1.3661173856233506,-1.1247152095627053,88.83446372555021,7.0781477960540595,1.0562081529699348,0.75,1.0
d2,2,1,3514,1,B,400,20.050000298768282,0.0,<0.5,0.004638671875,0.23828125,1.36660383510166,-1.1504556284620933,88.88475171817579,7.145520773379278,0.9533055869201768,0.75,1.0
d2,2,1,3514,1,B,401,20.10000029951334,0.0,<0.5,0.0030924479942768812,0.2516276240348816,1.3750232333930505,-1.1372674914842482,89.2958829565437,7.137580810955548,1.0065865042770008,0.75,1.0
d2,2,1,3514,1,B,402,20.150000300258398,0.0,<0.5,0.0038045248948037624,0.2464192807674408,1.3713619845878713,-1.142415200898818,89.11546734043334,7.1394634913471995,0.9857945939686867,0.75,1.0
d2,2,1,3514,1,B,403,20.200000301003456,0.0,<0.5,0.0041097006760537624,0.2568359375,1.3708867841824433,-1.1319862764577544,89.0832731093585,7.111369494137986,1.0274752624265027,0.75,1.0
d2,2,1,3514,1,B,404,20.250000301748514,0.0,<0.5,0.0050048828125,0.2688802182674408,1.3681547913488372,-1.1198792183418376,88.93363092032428,7.072173071145479,1.0757071767168866,0.75,1.0
d2,2,1,3514,1,B,405,20.300000302493572,0.0,<0.5,0.007080078125,0.2727864682674408,1.3600412017610966,-1.1157459222047539,88.51324171344346,7.036591258163917,1.091513333137655,0.75,1.0
d2,2,1,3514,1,B,406,20.35000030323863,0.0,<0.5,0.0072224936448037624,0.271484375,1.3592829996961544,-1.1170243479782958,88.47607871682652,7.037492357070734,1.0863217223904886,0.75,1.0
d2,2,1,3514,1,B,407,20.40000030398369,0.0,<0.5,0.0064697265625,0.2819010615348816,1.3636000896873997,-1.1067332770314127,88.68527290230226,7.024828824771944,1.1279011719563845,0.75,1.0
d2,2,1,3514,1,B,408,20.450000304728746,0.0,<0.5,0.0061238608323037624,0.2779948115348816,1.3645334351846805,-1.1106682958668732,88.73805327652077,7.0376536535191665,1.1122490146495632,0.75,1.0
d2,2,1,3514,1,B,409,20.500000305473804,0.0,<0.5,0.006144206039607525,0.2942708432674408,1.3661490040818056,-1.0944264881419006,88.8038708589116,7.001865396364398,1.1773399200923265,0.75,1.0
d2,2,1,3514,1,B,410,20.550000306218863,0.0,<0.5,0.005716959945857525,0.2825520932674408,1.36661866368826,-1.1061636752566373,88.84087573186899,7.032774301395838,1.1304396952749676,0.75,1.0
d2,2,1,3514,1,B,411,20.60000030696392,0.0,<0.5,0.00923665426671505,0.28515625,1.3532683692698235,-1.1031156446029406,88.14474929396354,6.983637338389179,1.1412232223091525,0.75,1.0
d2,2,1,3514,1,B,412,20.65000030770898,0.0,<0.5,0.0077718100510537624,0.2903645932674408,1.3596075700242578,-1.0981381324278423,88.46680471709709,6.9907826198323475,1.1618743343741507,0.75,1.0
d2,2,1,3514,1,B,413,20.700000308454037,0.0,<0.5,0.007731120102107525,0.28515625,1.3590865610231422,-1.103333536484492,88.44698453096848,7.002240981954377,1.1410441332891255,0.75,1.0
d2,2,1,3514,1,B,414,20.750000309199095,0.0,<0.5,0.00874837301671505,0.275390625,1.3536460604891167,-1.1129090494326197,88.180488740848,7.009621056104785,1.1021181814548218,0.75,1.0
d2,2,1,3514,1,B,415,20.800000309944153,0.0,<0.5,0.008585612289607525,0.2779948115348816,1.3547080776909193,-1.1103432298032998,88.23103519940646,7.006392582470439,1.1125094371101887,0.75,1.0
d2,2,1,3514,1,B,416,20.85000031068921,0.0,<0.5,0.009195963852107525,0.2783203125,1.3523271334054634,-1.1099221196398108,88.10758222356579,6.9979606028160735,1.1138887707577767,0.75,1.0
d2,2,1,3514,1,B,417,20.90000031143427,0.0,<0.5,0.008951823227107525,0.2825520932674408,1.3539675559294924,-1.1057513261010674,88.18536051635003,6.9924692493384075,1.1307754546250246,0.75,1.0
d2,2,1,3514,1,B,418,20.950000312179327,0.0,<0.5,0.0089111328125,0.2750651240348816,1.3529360625726916,-1.1132065507668931,88.14446925817631,7.008183575312532,1.1008377228153243,0.75,1.0
d2,2,1,3514,1,B,419,21.000000312924385,0.0,<0.5,0.008463541977107525,0.2659505307674408,1.353282726048554,-1.1223466476147266,88.17724886571354,7.032537105805751,1.0643406699607545,0.75,1.0
d2,2,1,3514,1,B,420,21.050000313669443,0.0,<0.5,0.0093994140625,0.2740885615348816,1.3507939401139206,-1.1140954028049068,88.03590567537474,7.0038307634602575,1.0969987314412275,0.75,1.0
d2,2,1,3514,1,B,421,21.1000003144145,0.0,<0.5,0.0113525390625,0.2565104365348816,1.3389388348779334,-1.1311312163922458,87.46587938519073,7.011094102624815,1.0270461270613398,0.75,1.0
d2,2,1,3514,1,B,422,21.15000031515956,0.0,<0.5,0.008056640625,0.23046875,1.3485301380633357,-1.1576833232791248,87.99789078835121,7.109165025811364,0.9224381100949627,0.75,1.0
d2,2,1,3514,1,B,423,21.200000315904617,0.0,<0.5,0.0076904296875,0.22265625,1.3487436918511473,-1.1655159692620236,88.02182032099068,7.13025892479431,0.8911560884409948,0.75,1.0
d2,2,1,3514,1,B,424,21.250000316649675,0.0,<0.5,0.0072835288010537624,0.2568359375,1.3569091483853306,-1.1316058719277042,88.3756025428531,7.067372112861259,1.027756769538783,0.75,1.0
d2,2,1,3514,1,B,425,21.300000317394733,0.0,<0.5,0.006815592758357525,0.2421875,1.3567420985647471,-1.1462628095363196,88.38801894927776,7.104553526345167,0.969133530208487,0.75,1.0
d2,2,1,3514,1,B,426,21.35000031813979,0.0,<0.5,0.0059407553635537624,0.2317708432674408,1.3593495665414903,-1.156773094560323,88.53171481495991,7.139697737417408,0.9273878702091392,0.75,1.0
d2,2,1,3514,1,B,427,21.40000031888485,0.0,<0.5,0.0084228515625,0.2776692807674408,1.3553081391388626,-1.1106921098645064,88.26251609326673,7.009133601159351,1.1111880050493834,0.75,1.0
d2,2,1,3514,1,B,428,21.450000319629908,0.0,<0.5,0.009989420883357525,0.2731119990348816,1.3482189179463346,-1.1149598132398009,87.90526733431162,6.9980907520244315,1.0931785036043402,0.75,1.0
d2,2,1,3514,1,B,429,21.500000320374966,0.0,<0.5,0.010009765625,0.2962239682674408,1.3521005520895457,-1.0919836983608218,88.06464281881865,6.951954315668805,1.1855721642074915,0.75,1.0
d2,2,1,3514,1,B,481,24.100000359117985,0.0,<0.5,0.009195963852107525,0.2919921875,1.3544726575063413,-1.0963194750895622,88.19613043632332,6.970236806758225,1.1685478394123499,0.75,1.0
d2,2,1,3514,1,B,482,24.150000359863043,0.0,<0.5,0.0093994140625,0.2861328125,1.3527956002538362,-1.1021183507143892,88.1185200012263,6.9796513323203095,1.145148621787607,0.75,1.0
d2,2,1,3514,1,B,483,24.2000003606081,0.0,<0.5,0.0089111328125,0.2884114682674408,1.355015267043738,-1.0999260068083956,88.23027868416186,6.981006912330141,1.1541964014234876,0.75,1.0
d2,2,1,3514,1,B,484,24.25000036135316,0.0,<0.5,0.011515299789607525,0.291015625,1.3455964467804948,-1.0968982482587708,87.73402525955179,6.944137745893528,1.1649734494717734,0.75,1.0
d2,2,1,3514,1,B,485,24.300000362098217,0.0,<0.5,0.010050456039607525,0.2998046875,1.3525126720993768,-1.0884154804366037,88.07997283950253,6.944279702020579,1.1998924106007287,0.75,1.0
d2,2,1,3514,1,B,486,24.350000362843275,0.0,<0.5,0.00984700582921505,0.29296875,1.3521875178863336,-1.0952473326704566,88.07494976310686,6.96043424306197,1.1725367508124467,0.75,1.0
d2,2,1,3514,1,B,487,24.400000363588333,0.0,<0.5,0.008341471664607525,0.2972005307674408,1.3583720146640468,-1.0912527026621484,88.39231214274244,6.96965650951598,1.1892702679406728,0.75,1.0
d2,2,1,3514,1,B,488,24.45000036433339,0.0,<0.5,0.00826009176671505,0.2906901240348816,1.3578069513166995,-1.0977494496263676,88.37235240938645,6.98420340047332,1.1632298299298167,0.75,1.0
d2,2,1,3514,1,B,489,24.50000036507845,0.0,<0.5,0.01045735739171505,0.2916666865348816,1.3496884156467466,-1.0964413973107483,87.94660847853599,6.955679759238801,1.1674163771875392,0.75,1.0
d2,2,1,3514,1,B,490,24.550000365823507,0.0,<0.5,0.01021321676671505,0.2962239682674408,1.3513516818033822,-1.0919511912390798,88.0253370027015,6.949542456261448,1.1855999269421953,0.75,1.0
d2,2,1,3514,1,B,497,24.900000371038914,0.0,<0.5,0.0075887045823037624,0.2962239682674408,1.361016790690329,-1.0923204634818864,88.53251016029827,6.980579574198447,1.1852846261609724,0.75,1.0
d2,2,1,3514,1,B,498,24.950000371783972,0.0,<0.5,0.00795491598546505,0.2737630307674408,1.3566108400767798,-1.1146509404742326,88.33558645178496,7.023206892027507,1.0955143281824153,0.75,1.0
d2,2,1,3514,1,B,499,25.00000037252903,0.0,<0.5,0.005859375,0.2698567807674408,1.364707254900233,-1.1188159127256982,88.75613755557177,7.058810027924612,1.0796815412078302,0.75,1.0
d2,2,1,3514,1,B,500,25.050000373274088,0.0,<0.5,0.006693522445857525,0.271484375,1.361457746886616,-1.1170936428556253,88.58764282570536,7.044391134474044,1.0862675111545872,0.75,1.0
d2,2,1,3514,1,B,501,25.100000374019146,0.0,<0.5,0.005716959945857525,0.2757161557674408,1.365922307508369,-1.1129853485130883,88.8121452492726,7.047813999990395,1.103101679318444,0.75,1.0
d2,2,1,3514,1,B,502,25.150000374764204,0.0,<0.5,0.0069580078125,0.2727864682674408,1.3605400838410173,-1.1157618998715846,88.53886426738684,7.038174691714516,1.091500773376124,0.75,1.0
d2,2,1,3514,1,B,503,25.200000375509262,0.0,<0.5,0.00732421875,0.2799479365348816,1.3599965359186048,-1.108576928010259,88.50132450029,7.018299945744431,1.12017492455731,0.75,1.0
d2,2,1,3514,1,B,505,25.300000376999378,0.0,<0.5,0.00972493551671505,0.2994791865348816,1.3536439425345792,-1.088789052701234,88.14009768328471,6.948742072568369,1.1985481720041038,0.75,1.0
d2,2,1,3514,1,B,506,25.350000377744436,0.0,<0.5,0.008707682602107525,0.2858073115348816,1.3554086893425707,-1.1025484768598761,88.25491105937533,6.988843519749319,1.1437597164656284,0.75,1.0
d2,2,1,3514,1,B,553,27.700000412762165,0.0,<0.5,0.0043538413010537624,0.2877604365348816,1.3723405513410492,-1.1010806060776475,89.13317584009268,7.0378372699975085,1.1511734866218584,0.75,1.0
d2,2,1,3514,1,B,554,27.750000413507223,0.0,<0.5,0.0055745444260537624,0.259765625,1.364773604127957,-1.1289146492018587,88.77062697813545,7.084693670957941,1.039301730795816,0.75,1.0
d2,2,1,3514,1,B,555,27.80000041425228,0.0,<0.5,0.007486979477107525,0.2766927182674408,1.3589160252184975,-1.1117990618292573,88.45002181836566,7.023104632545418,1.1071759766462854,0.75,1.0
d2,2,1,3514,1,B,556,27.85000041499734,0.0,<0.5,0.012125651352107525,0.2805989682674408,1.3411581257093685,-1.10710593403286,87.52559078895293,6.956307833702631,1.1234433668928052,0.75,1.0
d2,2,1,3514,1,B,557,27.900000415742397,0.0,<0.5,0.0106201171875,0.2799479365348816,1.3469648279568527,-1.1080536558691174,87.82746659378815,6.976643493299912,1.120597226905113,0.75,1.0
d2,2,1,3514,1,B,558,27.950000416487455,0.0,<0.5,0.0093994140625,0.2805989682674408,1.3518972210597195,-1.1076223923396968,88.08144177769825,6.990797906186453,1.1230254136214055,0.75,1.0
d2,2,1,3514,1,B,559,28.000000417232513,0.0,<0.5,0.01123046875,0.2789713740348816,1.3443591575679403,-1.1089044837372741,87.69470539989469,6.970762596547856,1.1167893334680774,0.75,1.0
d2,2,1,3514,1,B,560,28.05000041797757,0.0,<0.5,0.01031494140625,0.2669270932674408,1.345679441979628,-1.1210369672187295,87.78700362561533,7.00579993141405,1.06850528224371,0.75,1.0
d2,2,1,3514,1,B,561,28.10000041872263,0.0,<0.5,0.00789388082921505,0.2854817807674408,1.3585011989082156,-1.102987521008768,88.41611315043566,6.999550818658154,1.1423635883881802,0.75,1.0
d2,2,1,3514,1,B,562,28.150000419467688,0.0,<0.5,0.0069173178635537624,0.2854817807674408,1.3622712644746164,-1.1031106515507498,88.61197593131921,7.011574553639706,1.1422622916761251,0.75,1.0
d2,2,1,3514,1,B,563,28.200000420212746,0.0,<0.5,0.007731120102107525,0.2880859375,1.3594691101284169,-1.100414167870079,88.46277029174088,6.99607615995429,1.1527586224585762,0.75,1.0
d2,2,1,3514,1,B,575,28.800000429153442,0.0,<0.5,0.0067952475510537624,0.2786458432674408,1.361932214199385,-1.1099413145920232,88.60302293733776,7.027749657365217,1.114914750889974,0.75,1.0
d2,2,1,3514,1,B,576,28.8500004298985,0.0,<0.5,0.0064697265625,0.2724609375,1.3624964943444193,-1.1161476344010568,88.6397375608479,7.045205165364492,1.0901509607401898,0.75,1.0
d2,2,1,3514,1,B,577,28.90000043064356,0.0,<0.5,0.0071004233323037624,0.2760416865348816,1.3603839811462817,-1.1124990351429425,88.52654645317071,7.029422370981427,1.104531963984889,0.75,1.0
d2,2,1,3514,1,B,578,28.950000431388617,0.0,<0.5,0.00848388671875,0.279296875,1.355311249285994,-1.1090627573186458,88.26012560569319,7.005013955289339,1.1177027921133396,0.75,1.0
d2,2,1,3514,1,B,579,29.000000432133675,0.0,<0.5,0.0087890625,0.28515625,1.3549977395170438,-1.1031844512247997,88.23459309153792,6.989174265986461,1.14116666291084,0.75,1.0
d2,2,1,3514,1,B,580,29.050000432878733,0.0,<0.5,0.007670084945857525,0.2708333432674408,1.3573489361427868,-1.1176099747174189,88.37779921041503,7.033005832542242,1.0837677244022068,0.75,1.0
d2,2,1,3514,1,B,581,29.10000043362379,0.0,<0.5,0.009928385727107525,0.2828776240348816,1.3502075238832494,-1.1052676412818256,87.98986861694624,6.9796010389312375,1.1322072108780517,0.75,1.0
d2,2,1,3514,1,B,635,31.800000473856926,0.0,<0.5,0.0062255859375,0.2994791865348816,1.366357232412106,-1.0892207876009046,88.80910444921952,6.989516733745536,1.1981755536672218,0.75,1.0
d2,2,1,3514,1,B,636,31.850000474601984,0.0,<0.5,0.0096435546875,0.2962239682674408,1.3534486804951538,-1.0920405682481105,88.13539763957247,6.956293189259611,1.1855235975592933,0.75,1.0
d2,2,1,3514,1,B,650,32.5500004850328,0.0,<0.5,0.007609049789607525,0.2962239682674408,1.3609418309099592,-1.0923180186733183,88.52857756855654,6.9803396147052394,1.1852867130939113,0.75,1.0
d2,2,1,3514,1,B,655,32.80000048875809,0.0,<0.5,0.009562174789607525,0.2923177182674408,1.3531500784993324,-1.095939729582389,88.126432531806,6.965169374330958,1.1698962935220534,0.75,1.0
d2,2,1,3514,1,B,708,35.450000528246164,0.0,<0.5,0.00783284567296505,0.287109375,1.3589525918277618,-1.1013740013385946,88.43725860670884,6.996887122325159,1.148864807950715,0.75,0.0
d2,2,1,3514,1,B,709,35.50000052899122,3.9293287008638465e-05,<0.5,0.010986328125,0.28515625,1.346511446610222,-1.102814007983571,87.79363399031189,6.961944339975309,1.1414712353431087,0.75,0.0
d2,2,1,3514,1,B,710,35.55000052973628,1.2541183987855422e-06,<0.5,0.0078125,0.2708333432674408,1.3567618533946009,-1.117589123313423,88.34769538292126,7.031140078678812,1.0837840004847417,0.75,1.0
d2,2,1,3514,1,B,711,35.60000053048134,1.1864323663333263e-05,<0.5,0.00880940817296505,0.2819010615348816,1.3544243371203102,-1.106421212150071,88.21008939175393,6.995579385502732,1.1281546997950307,0.75,1.0
d2,2,1,3514,1,B,712,35.6500005312264,1.6667458907644078e-05,<0.5,0.00905354879796505,0.2646484375,1.3505640289747598,-1.1235394984463405,88.04069154861924,7.027220447294466,1.059213007601614,0.75,1.0
d2,2,1,3514,1,B,713,35.700000531971455,1.8909868796672172e-05,<0.5,0.01171875,0.2721354365348816,1.3409607377968498,-1.1155785037199277,87.53424118480154,6.977324528241081,1.0895505489482757,0.75,1.0
d2,2,1,3514,1,B,714,35.75000053271651,1.3904163449563777e-05,<0.5,0.013468424789607525,0.2884114682674408,1.3376746182995651,-1.0990764641631554,87.32630716364169,6.925133885804977,1.1549031023908063,0.75,1.0
d2,2,1,3514,1,B,715,35.80000053346157,8.652283191828572e-06,<0.5,0.01277669332921505,0.2724609375,1.3367128844074014,-1.1150143598543658,87.315157466533,6.962825125504384,1.0910413840422934,0.75,1.0
d2,2,1,3514,1,B,716,35.85000053420663,4.010090383970858e-05,<0.5,0.01125081442296505,0.2945963740348816,1.3472427036050416,-1.0933917888063995,87.8129022837254,6.940395961322414,1.179244533892304,0.75,1.0
d2,2,1,3514,1,B,718,35.950000535696745,0.0,<0.5,0.00844319723546505,0.2962239682674408,1.3578689516446518,-1.0922121588503744,88.36735484076017,6.97049265378698,1.1853770840077296,0.75,1.0
d2,2,1,3514,1,B,719,36.0000005364418,0.0,<0.5,0.0072021484375,0.2906901240348816,1.3617987946773606,-1.097883752015671,88.58072817068827,6.996964702068713,1.1631173227394087,0.75,1.0
d2,2,1,3514,1,B,720,36.05000053718686,0.0,<0.5,0.0074462890625,0.2942708432674408,1.361309998662447,-1.0942846799641377,88.55048530540918,6.986414099679539,1.1774601575807686,0.75,1.0
d2,2,1,3514,1,B,721,36.10000053793192,0.0,<0.5,0.0066731772385537624,0.2981770932674408,1.364595260737002,-1.0904751897414924,88.71793948729041,6.987138315582573,1.1930070259231653,0.75,1.0
d2,2,1,3514,1,B,722,36.15000053867698,0.0,<0.5,0.007242838852107525,0.2936198115348816,1.3619902325376505,-1.0949577912517494,88.58694835166673,6.990221693938896,1.174836515880687,0.75,1.0
d2,2,1,3514,1,B,723,36.200000539422035,0.0,<0.5,0.0072021484375,0.2975260615348816,1.3625887753251404,-1.0910671622524193,88.61332437694222,6.982350003473172,1.1904528767461495,0.75,1.0
d2,2,1,3514,1,B,726,36.35000054165721,0.0,<0.5,0.00813802145421505,0.2952474057674408,1.3588669983105035,-1.093225254671912,88.42113344583233,6.976143320259255,1.181438160924849,0.75,1.0
d2,2,1,3514,1,B,727,36.40000054240227,0.0,<0.5,0.0074055991135537624,0.2936198115348816,1.3613837560374302,-1.094938602975488,88.55520772500091,6.988283080114594,1.1748527507667337,0.75,1.0
d2,2,1,3514,1,B,728,36.450000543147326,0.0,<0.5,0.0063069663010537624,0.287109375,1.364801994884419,-1.1015556122157324,88.74157908737843,7.015536189965203,1.148714558360349,0.75,1.0
d2,2,1,3514,1,B,729,36.500000543892384,0.0,<0.5,0.007609049789607525,0.2975260615348816,1.3610978227014103,-1.0910199235699294,88.53501429030926,6.977577524142951,1.1904933762514356,0.75,1.0
d2,2,1,3514,1,B,730,36.55000054463744,0.0,<0.5,0.00634765625,0.2711588740348816,1.362840957976645,-1.117460697542361,88.65898727631956,7.049600144451382,1.0849326446022938,0.75,1.0
d2,2,1,3514,1,B,731,36.6000005453825,0.0,<0.5,0.006876627914607525,0.2698567807674408,1.3604929090443265,-1.1186924594249654,88.54027567469979,7.045468074538891,1.0797775336625046,0.75,1.0
d2,2,1,3514,1,B,732,36.65000054612756,0.0,<0.5,0.006103515625,0.2509765625,1.3613343171082837,-1.1376128805073773,88.60689474009625,7.096358715660273,1.004203069720869,0.75,1.0
d2,2,1,3514,1,B,733,36.700000546872616,0.0,<0.5,0.0070393881760537624,0.2522786557674408,1.3572968875293407,-1.1361809290399958,88.40167768068427,7.080295976198761,1.0095073899023825,0.75,1.0
d2,2,1,3514,1,B,734,36.750000547617674,0.0,<0.5,0.007975260727107525,0.2607421875,1.3545100998512394,-1.127608528317796,88.2480535084734,7.049764369093809,1.0434565108403935,0.75,1.0
d2,2,1,3514,1,B,735,36.80000054836273,0.0,<0.5,0.008544921875,0.2757161557674408,1.3545180611886338,-1.1126172657345683,88.2248726017053,7.011574839474376,1.1033941398504927,0.75,1.0
d2,2,1,3514,1,B,736,36.85000054910779,0.0,<0.5,0.007486979477107525,0.2666015625,1.3574950244520574,-1.1218510392993284,88.3913837411854,7.044251552338631,1.066826681249636,0.75,1.0
d2,2,1,3514,1,B,737,36.90000054985285,0.0,<0.5,0.008402506820857525,0.2936198115348816,1.3576698132264204,-1.0948117903309542,88.3608162492563,6.9763946883689805,1.1749600561493412,0.75,1.0
d2,2,1,3514,1,B,790,39.550000589340925,0.0,<0.5,0.0076497397385537624,0.279296875,1.3586202943216843,-1.109182423110449,88.43110220607312,7.015565268036391,1.1176064631368825,0.75,1.0
d2,2,1,3514,1,B,791,39.60000059008598,0.0,<0.5,0.01259358786046505,0.255859375,1.3333086458151717,-1.1314611239078303,87.182133443236,6.994759432512609,1.0246764814757086,0.75,1.0
d2,2,1,3514,1,B,792,39.65000059083104,0.0,<0.5,0.0120849609375,0.25,1.334019229851594,-1.1373799723629836,87.23248528375825,7.012264121832562,1.0011676884986722,0.75,1.0
d2,2,1,3514,1,B,793,39.7000005915761,0.0,<0.5,0.010986328125,0.2610677182674408,1.3415857121327497,-1.126704009377897,87.59028403792117,7.007783270332455,1.045195123808281,0.75,1.0
d2,2,1,3514,1,B,794,39.75000059232116,0.0,<0.5,0.010538737289607525,0.2916666865348816,1.3493829931571046,-1.096427475015593,87.93064267906684,6.954696450820203,1.1674280861305077,0.75,1.0
d2,2,1,3514,1,B,809,40.50000060349703,0.0,<0.5,0.0069580078125,0.2981770932674408,1.3635543027828592,-1.0904448854943645,88.66323687295963,6.983810289449125,1.1930330612159172,0.75,1.0
d2,2,1,3514,1,B,810,40.550000604242086,0.0,<0.5,0.006876627914607525,0.2685546875,1.3603214624518747,-1.1199901732117157,88.53320125389156,7.048236624061954,1.0745708590107856,0.75,1.0
d2,2,1,3514,1,B,811,40.600000604987144,0.0,<0.5,0.006571452133357525,0.2626953125,1.3608358022689564,-1.1258702907858145,88.5670168217455,7.0647949636615825,1.051109974779908,0.75,1.0
d2,2,1,3514,1,B,812,40.6500006057322,0.0,<0.5,0.0069580078125,0.2395833432674408,1.3556355067235781,-1.1488312547204709,88.3364767812276,7.1078107784744,0.9587374384589197,0.75,1.0
d2,2,1,3514,1,B,813,40.70000060647726,0.0,<0.5,0.0072021484375,0.244140625,1.3552444662733019,-1.1442553805660405,88.31026455475556,7.094795770781556,0.9769873343498894,0.75,1.0
d2,2,1,3514,1,B,814,40.75000060722232,0.0,<0.5,0.007242838852107525,0.2506510615348816,1.3561228982760585,-1.1377694044508997,88.3448358390727,7.080777960572651,1.0030227384317913,0.75,1.0
d2,2,1,3514,1,B,815,40.80000060796738,0.0,<0.5,0.0089111328125,0.2740885615348816,1.3527759877683365,-1.1141779181734786,88.13786275023342,7.010158693128691,1.0969335283581232,0.75,1.0
d2,2,1,3514,1,B,816,40.850000608712435,0.0,<0.5,0.00899251364171505,0.2766927182674408,1.3528738341609747,-1.1115742966694966,88.13854230788561,7.003844690652359,1.107355232209226,0.75,1.0
d2,2,1,3514,1,B,865,43.30000064522028,0.0,<0.5,0.0045166015625,0.2838541865348816,1.3714180529335473,-1.1049700118964727,89.08840389469921,7.0447100188468035,1.1355604706262277,0.75,1.0
d2,2,1,3514,1,B,866,43.35000064596534,0.0,<0.5,0.009521484375,0.2861328125,1.3523260641436652,-1.102098790349341,88.09410310150469,6.978145917020397,1.1451647570816246,0.75,1.0
d2,2,1,3514,1,B,867,43.400000646710396,0.0,<0.5,0.00946044921875,0.2692057490348816,1.3496782168649544,-1.1189373609529107,87.98733554348263,7.012733683026644,1.07748771065179,0.75,1.0
d2,2,1,3514,1,B,868,43.450000647455454,0.0,<0.5,0.01198323629796505,0.2763671875,1.3408129579958696,-1.111328938317554,87.51721947862492,6.96601050527104,1.106507444376823,0.75,1.0
d2,2,1,3514,1,B,869,43.50000064820051,0.0,<0.5,0.008585612289607525,0.2916666865348816,1.3567161791806164,-1.0967319195712142,88.31390637859549,6.978251579594201,1.1671720954349403,0.75,1.0
d2,2,1,3514,1,B,870,43.55000064894557,0.0,<0.5,0.0069580078125,0.2890625,1.3625331458482954,-1.0995352742322195,88.6211026631109,7.003398481098929,1.156584923152425,0.75,1.0
