source,route,seed,step,sim_time,speed,raw_speed,plan_curvature,dense_turn_distance_m,b_executed,b_raw,c_shadow,d_shadow,c_replay,c_replay_diff,b_replay_diff,horizon_m,station_m,lookahead_m,lookahead_s,aim_x,aim_y,pursuit_curvature,c_nominal,c_after_rate,c_after_max,rate_clamped,max_clamped,horizon_capped,aim_b,b_pid_on_c_aim,no_rate,no_max,c_target_speed,c_reason,time_0.3,time_0.4,time_0.6,time_0.7,time_1.0,b_aim_index,b_aim_x,b_aim_y,b_aim_target_m,b_aim_actual_m,b_angle,b_p,b_i,b_d,b_pid,b_desired_speed,b_brake
W2,17569,1,635,31.800000473856926,3.158797084068198,3.158797084068198,0.05742085546636204,nan,0.11364609748125076,0.11364610058565935,-0.1222433070947923,-0.11847700457605044,-0.12224330709479193,3.608224830031759e-16,6.224384285768991e-09,10.005423108779071,0.0,3.0,0.949728621420758,2.819577966662603,0.19801600138887648,0.04957073341723469,-0.12224330709479193,-0.12224330709479193,-0.12224330709479193,0,0,0,-0.05145730061062569,-0.03599836153614111,-0.12224330709479193,-0.12224330709479193,3.4272466232880814,tracking,-0.12224330709479193,-0.12224330709479193,-0.12224330709479193,-0.12224330709479193,-0.09359272586606603,3,3.2044272422790527,0.31634521484375,2.25,3.220004386024136,0.0626449457664692,0.0783061822080865,0.033079310674846034,0.002260613927111099,0.11364610681004364,3.527172836907584,0
W2,17569,1,636,31.850000474601984,3.3591122992919615,3.3591122992919615,0.03612969011344036,nan,0.09820959717035294,0.09820960087080796,-0.022701838697550825,-0.01847700308593432,-0.022701838697550627,1.97758476261356e-16,7.048047478974695e-09,10.232888634073191,0.0,3.0,0.893093095051435,2.907356340347657,0.0385170710060371,0.00911193269887162,-0.022701838697550627,-0.022701838697550627,-0.022701838697550627,0,0,0,-0.14291648531046763,-0.022243305604675814,-0.022701838697550627,-0.022701838697550627,3.4269988628515446,tracking,-0.022701838697550627,-0.022701838697550627,-0.022701838697550627,-0.022701838697550627,-0.022243305604675814,2,2.3046875,0.1953125,2.25,2.312948647357416,0.05382222638978533,0.06727778298723167,0.033578626648533984,-0.0026468158130051613,0.09820959382276048,3.6883039167651845,0
W2,17569,1,641,32.100000478327274,4.721768026124405,4.721768026124405,-0.04242708512262984,nan,0.12223608791828156,0.12223609039352998,-0.12047881882814548,-0.09827637387978462,-0.1204788188281457,2.220446049250313e-16,7.393323869786528e-10,12.577758965255569,0.0,3.0,0.6353552278302794,2.8605657149280486,0.194711637482526,0.04737077886231215,-0.1204788188281457,-0.1204788188281457,-0.1204788188281457,0,0,0,-0.03209214411498527,0.044765336596437166,-0.1204788188281457,-0.1204788188281457,4.631982667384703,tracking,-0.1204788188281457,-0.1204788188281457,-0.1204788188281457,-0.05290751615970259,0.044765336596437166,2,3.2005209922790527,0.3538411557674408,2.25,3.220021457309521,0.07009832488265863,0.0876229061033233,0.040595720301281224,-0.005982536750406925,0.12223608965419759,5.243798868038328,0
W2,17569,1,642,32.15000047907233,4.9625701933369895,4.9625701933369895,-0.062025296627520286,nan,0.13735723495483398,0.13735723895331223,-0.1217667995432496,-0.10161917169017312,-0.12176679954324965,5.551115123125783e-17,1.1039887226615974e-08,13.037158469504831,0.0,3.0,0.6045254541745242,2.8910601635245,0.20010493239205382,0.047653841104332906,-0.12176679954324965,-0.12176679954324965,-0.12176679954324965,0,0,0,-0.020478817338029587,-0.020478817338029587,-0.12176679954324965,-0.12176679954324965,4.956103552886807,tracking,-0.12176679954324965,-0.12176679954324965,-0.12176679954324965,-0.020478817338029587,-0.020478817338029587,2,3.5247397422790527,0.4228515625,3.0,3.5500131964135138,0.07600994689455408,0.0950124336181926,0.040571329771438215,0.0017734866035686344,0.13735724999319945,5.6149967179373315,0
W2,17569,1,643,32.20000047981739,5.240507650861176,5.240507650861176,-0.07769069739889668,nan,0.14932116866111755,0.14932116517590152,-0.14872342322721943,-0.12674768213022752,-0.14872342322721932,1.1102230246251565e-16,4.486714055840224e-09,12.776359543281163,0.0,3.0,0.5724636237306148,2.8830222397073357,0.24298118415118306,0.05805407535316309,-0.14872342322721932,-0.14872342322721932,-0.14872342322721932,0,0,0,-0.02176679805313353,-0.02176679805313353,-0.14872342322721932,-0.14872342322721932,5.107605111401904,tracking,-0.14872342322721932,-0.14872342322721932,-0.10572388010417873,-0.02176679805313353,-0.02176679805313353,2,3.5924479961395264,0.4781901240348816,3.0,3.624134158622083,0.08424511780454416,0.1053063972556802,0.04154422113393835,0.002470551272997025,0.14932116966261558,5.530646486844504,0
W2,17569,1,644,32.25000048056245,5.438887278513331,5.438887278513331,-0.06668603542663368,nan,0.20226043462753296,0.20226044150690237,-0.04872342173710331,-0.026747680640111404,-0.0487234217371032,1.1102230246251565e-16,5.248444734373692e-09,13.703825381293859,0.0,3.0,0.5515834115282533,2.9688228839757738,0.07133816251095973,0.016178291200897955,-0.041959516230136974,-0.0487234217371032,-0.0487234217371032,1,0,0,-0.0487234217371032,-0.0487234217371032,-0.041959516230136974,-0.0487234217371032,5.395310319690478,tracking,-0.0487234217371032,-0.0487234217371032,-0.0487234217371032,-0.0487234217371032,-0.0487234217371032,2,4.122395992279053,0.7724609375,3.0,4.194144086356807,0.11792331959727186,0.1474041494965898,0.044752826224049524,0.010103460537818307,0.20226043625845763,6.355544529158737,0
W2,17569,2,130,6.550000097602606,5.337829213806396,5.337829213806396,0.0721941268369817,nan,-0.2739636301994324,-0.27396361666886754,-0.04225332607605062,-0.04198163475929433,-0.042253326076050694,7.632783294297951e-17,1.9735980627544336e-09,10.27835501109256,0.0,3.0,0.5620262244884949,2.9834890816398225,0.16129188707509062,0.03613484327993971,-0.09326514226767378,-0.042253326076050694,-0.042253326076050694,1,0,0,-0.042253326076050694,-0.042253326076050694,-0.09326514226767378,-0.042253326076050694,5.612226876684513,tracking,-0.042253326076050694,-0.042253326076050694,-0.042253326076050694,-0.042253326076050694,-0.042253326076050694,1,2.7291667461395264,-0.7509765625,2.25,2.83060363273598,-0.17094605877588928,-0.2136825734698616,-0.008997227539837189,-0.051283817632766786,-0.2739636186424656,5.368670441047333,0
W2,17569,2,131,6.600000098347664,4.257216515677188,4.257216515677188,0.05822015394724556,nan,-0.27959802746772766,-0.2795980267588877,-0.10661799160305378,-0.11409729092684762,-0.106617991603054,2.220446049250313e-16,5.307136063947837e-09,9.075788096536803,0.0,3.0,0.704685793863786,2.939695606888759,0.1832757076234447,0.04225181603683186,-0.106617991603054,-0.106617991603054,-0.106617991603054,0,0,0,-0.14225332756616682,-0.14225332756616682,-0.106617991603054,-0.106617991603054,4.424231456087235,tracking,-0.106617991603054,-0.106617991603054,-0.106617991603054,-0.106617991603054,-0.14225332756616682,2,3.0109050273895264,-0.9928385615348816,2.25,3.170374976754355,-0.20277605790505376,-0.2534700723813172,-0.016578949331685078,-0.009548999738749344,-0.2795980214517516,4.244260135308419,0
W2,17569,2,133,6.70000009983778,3.135136268741925,3.135136268741925,0.05013973007279557,nan,-0.27878084778785706,-0.2787808460121354,-0.08886160041121448,-0.10970893930189432,-0.08886160041121448,0.0,1.028330898211749e-08,7.711580207449027,0.0,3.0,0.9568962057281954,2.957432209054343,0.15760826084526647,0.03593748651061936,-0.08886160041121448,-0.08886160041121448,-0.08886160041121448,0,0,0,-0.09224331451542754,-0.17229609744586816,-0.08886160041121448,-0.08886160041121448,3.9483775525392137,tracking,-0.08886160041121448,-0.08886160041121448,-0.08886160041121448,-0.08886160041121448,-0.11908970234896119,2,2.7864584922790527,-0.8841146230697632,2.25,2.9233558791087755,-0.1955966396616036,-0.24449579957700449,-0.030738692512728115,-0.0035463642057117634,-0.27878085629544436,3.48342019787536,0
W2,17569,2,134,6.750000100582838,3.346616163620299,3.346616163620299,0.08410262547347495,nan,-0.2970522344112396,-0.29705223298942046,-0.10811942293227578,-0.1369895887684332,-0.10811942293227617,3.885780586188048e-16,1.842085162184759e-08,7.823859120385302,0.0,3.0,0.896427870220606,2.955720755384702,0.19134217161064596,0.043621205488393607,-0.10811942293227617,-0.10811942293227617,-0.10811942293227617,0,0,0,-0.12553552029979392,-0.1888616019013306,-0.10811942293227617,-0.10811942293227617,4.179638541899785,tracking,-0.10811942293227617,-0.10811942293227617,-0.10811942293227617,-0.10811942293227617,-0.16686382946251213,2,2.9026694297790527,-0.9671224355697632,2.25,3.059545002766954,-0.20474708551702914,-0.25593385689628645,-0.038373260757357974,-0.0027451337566276627,-0.2970522514102721,3.501271607841615,0
W2,17569,2,226,11.35000016912818,1.2563321264914276,1.2563321264914276,0.03319182860954777,nan,-0.37464550137519836,-0.37464549011654324,-0.2617512905253548,-0.29216571022678434,-0.26175129052535373,1.0547118733938987e-15,5.907229483348431e-09,13.004645952789593,0.0,3.0,2.387903593915196,2.844023946824945,0.46932272186216883,0.11297090684218883,-0.26175129052535373,-0.26175129052535373,-0.26175129052535373,0,0,0,-0.2861179491260624,-0.3520021195700566,-0.26175129052535373,-0.26175129052535373,2.375682727027641,tracking,-0.26175129052535373,-0.26175129052535373,-0.26175129052535373,-0.26175129052535373,-0.26175129052535373,3,4.1119794845581055,-1.6451823711395264,3.0,4.4288825132007075,-0.2422900103323043,-0.30286251291538036,-0.07267298711546914,0.0008900040070767556,-0.37464549602377273,5.902783209766206,0
W2,17569,2,227,11.400000169873238,1.5012108686358778,1.5012108686358778,0.0508697786807432,nan,-0.36496514081954956,-0.36496515141593083,-0.26878005050304904,-0.302918287012888,-0.2687800505030501,1.0547118733938987e-15,8.218532410175783e-09,13.378393080193682,0.0,3.0,1.9983868107256935,2.855787783391493,0.485245257162228,0.11565868648749555,-0.2687800505030501,-0.2687800505030501,-0.2687800505030501,0,0,0,-0.2711609522239043,-0.36175129201546985,-0.2687800505030501,-0.2687800505030501,2.657705670157508,tracking,-0.2687800505030501,-0.2687800505030501,-0.2687800505030501,-0.2687800505030501,-0.2687800505030501,2,2.8294272422790527,-1.0686849355697632,3.0,3.0245240965918248,-0.22990814212200653,-0.28738517765250815,-0.08129454244504439,0.0037145604630893308,-0.36496515963446324,6.26235988682389,0
W2,17569,2,228,11.450000170618296,1.6854449869980732,1.6854449869980732,0.05652098809026414,nan,-0.3867354094982147,-0.38673541307449344,-0.28772374489888125,-0.3269863825546162,-0.28772374489888086,3.885780586188048e-16,3.586537783428767e-08,13.640635550755023,0.0,3.0,1.779945369408506,2.848981843901641,0.5200035804656925,0.12400078732561567,-0.28772374489888086,-0.28772374489888086,-0.28772374489888086,0,0,0,-0.29323723832048115,-0.3687800519931662,-0.28772374489888086,-0.28772374489888086,2.9476151553276897,tracking,-0.28772374489888086,-0.28772374489888086,-0.28772374489888086,-0.28772374489888086,-0.28772374489888086,2,3.0104167461395264,-1.1692708730697632,3.0,3.2295206083947847,-0.23585092858672685,-0.29481366073340853,-0.09013895226704664,-0.001782835939416097,-0.3867354489398713,6.500651870014986,0
W2,17569,2,229,11.500000171363354,1.9146355568998408,1.9146355568998408,0.06140583243365945,nan,-0.3981159031391144,-0.3981159098943075,-0.3011807791470545,-0.3452358526796666,-0.3011807791470555,9.992007221626409e-16,2.836255863503112e-08,13.8927903752286,0.0,3.0,1.5668778265340328,2.849430159654153,0.545889437310205,0.12970735065082875,-0.3011807791470555,-0.3011807791470555,-0.3011807791470555,0,0,0,-0.30809445816425973,-0.387723746388997,-0.3011807791470555,-0.3011807791470555,3.2676779163056926,tracking,-0.3011807791470555,-0.3011807791470555,-0.3011807791470555,-0.3011807791470555,-0.3011807791470555,2,3.2135417461395264,-1.2639974355697632,3.0,3.453192735905196,-0.23857150523832285,-0.2982143815479036,-0.09908538371348374,-0.0008161729954788005,-0.39811593825686614,6.734971754378652,0
W2,17569,2,230,11.550000172108412,2.14649735802409,2.14649735802409,0.06517133036228603,nan,-0.3932773470878601,-0.3932773338423835,-0.2978004028726117,-0.34546377559936264,-0.2978004028726112,4.996003610813204e-16,2.5232223532789533e-09,14.134481383720903,0.0,3.0,1.3976257593727404,2.86288936181034,0.5412741255489437,0.12752194823324486,-0.2978004028726112,-0.2978004028726112,-0.2978004028726112,0,0,0,-0.30518795387073977,-0.385132721247644,-0.2978004028726112,-0.2978004028726112,3.5418555988124316,tracking,-0.2978004028726112,-0.2978004028726112,-0.2978004028726112,-0.2978004028726112,-0.2978004028726112,2,3.3997397422790527,-1.287109375,3.0,3.6352277588129924,-0.23040214121396801,-0.28800267651746003,-0.10772546400900755,0.0024508092073064506,-0.39327733131916115,6.976210502027336,0
W2,17569,2,231,11.60000017285347,2.4322135286200193,2.4322135286200193,0.06537653882007805,nan,-0.37927448749542236,-0.3792744983567132,-0.28165073537902485,-0.3283702445506732,-0.2816507353790249,5.551115123125783e-17,1.5385255514033247e-08,14.378719036657666,0.0,3.0,1.2334443356632958,2.887268062434581,0.5132681015376601,0.11936799197923506,-0.2816507353790249,-0.2816507353790249,-0.2816507353790249,0,0,0,-0.2883109926911366,-0.3710624254907599,-0.2816507353790249,-0.2816507353790249,3.9081997575589607,tracking,-0.2816507353790249,-0.2816507353790249,-0.2816507353790249,-0.2816507353790249,-0.2816507353790249,2,3.6744792461395264,-1.2877604961395264,3.0,3.8936004964207127,-0.214595081636001,-0.26824385204500123,-0.11577277957035759,0.004742117873390106,-0.3792745137419687,7.266572204084759,0
W2,17569,2,232,11.650000173598528,2.775554164263848,2.775554164263848,0.06568727765578443,nan,-0.36404621601104736,-0.36404622369342376,-0.2577297606504196,-0.3051330184948087,-0.25772976065041947,1.1102230246251565e-16,1.5031997147030296e-08,14.589162976445712,0.0,3.0,1.0808652335544247,2.911971662342305,0.46896569472746297,0.10781430543227441,-0.25772976065041947,-0.25772976065041947,-0.25772976065041947,0,0,0,-0.26623202337997515,-0.35596161765182055,-0.25772976065041947,-0.25772976065041947,4.201736539998844,tracking,-0.25772976065041947,-0.25772976065041947,-0.25772976065041947,-0.25772976065041947,-0.25772976065041947,2,3.91796875,-1.2522786855697632,3.0,4.113232431106817,-0.19694613143046527,-0.24618266428808158,-0.12315825949900003,0.005294685061660717,-0.3640462387254209,7.491523405324331,0
W2,17569,2,233,11.700000174343586,3.163148600949128,3.163148600949128,0.06692549063888836,nan,-0.3483540415763855,-0.3483540423711141,-0.2428721673816076,-0.2921840408714758,-0.24287216738160694,6.661338147750939e-16,1.7710555744177015e-08,14.858715852047219,0.0,3.0,0.9484220877576938,2.927456533619253,0.440216144570141,0.10046248109477648,-0.24287216738160694,-0.24287216738160694,-0.24287216738160694,0,0,0,-0.2466014172381552,-0.3447009587662536,-0.24287216738160694,-0.24287216738160694,4.462140914716751,tracking,-0.24287216738160694,-0.24287216738160694,-0.24287216738160694,-0.24287216738160694,-0.24828482391001996,2,4.153645992279053,-1.2001953125,3.0,4.323568412471672,-0.17907378898381693,-0.22384223622977117,-0.12987352658589318,0.005361702733994503,-0.34835406008166986,7.713537173416912,0
W2,17569,2,234,11.750000175088644,3.5462981844057606,3.5462981844057606,0.06575661092275575,nan,-0.3310472369194031,-0.3310472243362003,-0.23575720520848803,-0.28960364603698063,-0.23575720520848853,4.996003610813204e-16,6.7629733480067955e-09,15.062072213337114,0.0,3.0,0.8459525522112006,2.9366934269554545,0.42537171878254604,0.09661929233968353,-0.23575720520848853,-0.23575720520848853,-0.23575720520848853,0,0,0,-0.22787967647411916,-0.337106409607857,-0.23575720520848853,-0.23575720520848853,4.704869121317369,tracking,-0.23575720520848853,-0.23575720520848853,-0.23575720520848853,-0.23575720520848853,-0.2413333248794377,2,4.395833492279053,-1.1328125,3.0,4.539451095892377,-0.1605643009023489,-0.20070537612793615,-0.13589468786973127,0.005552846424440405,-0.33104721757322697,7.909026303193951,0
W2,17569,2,235,11.800000175833702,3.9122928087331696,3.9122928087331696,0.06926548030969921,nan,-0.30578139424324036,-0.3057813816600376,-0.2203037408005667,-0.27639458774989434,-0.22030374080056683,1.3877787807814457e-16,3.811314597257365e-09,15.231012483021955,0.0,3.0,0.7668137705090184,2.94803655664341,0.39519696175338515,0.08933932108992115,-0.22030374080056683,-0.22030374080056683,-0.22030374080056683,0,0,0,-0.20189982590728592,-0.3220006910577731,-0.22030374080056683,-0.22030374080056683,4.951225092982383,tracking,-0.22030374080056683,-0.22030374080056683,-0.22030374080056683,-0.22030374080056683,-0.21690061977229785,2,4.614583492279053,-1.0113933086395264,3.0,4.724118672511852,-0.13735809779508434,-0.17169762224385543,-0.14104561653704692,0.0069618609321793696,-0.305781377848723,8.055520200356524,0
W2,17569,2,236,11.85000017657876,4.2750121221903585,4.2750121221903585,0.0747355875657768,nan,-0.2834954559803009,-0.2834954479005602,-0.21986751594038337,-0.27949575279430033,-0.21986751594038315,2.220446049250313e-16,2.607606686133579e-09,15.427598357014363,0.0,3.0,0.7017523960757591,2.950589661953193,0.3920504466777776,0.08850213960000908,-0.21986751594038315,-0.21986751594038315,-0.21986751594038315,0,0,0,-0.180702073992103,-0.31805079212950477,-0.21986751594038315,-0.21986751594038315,5.173826767489568,tracking,-0.21986751594038315,-0.21986751594038315,-0.21986751594038315,-0.21986751594038315,-0.19537379765952056,2,4.8203125,-0.8857421875,3.0,4.901015386669739,-0.11568961468324108,-0.14461201835405135,-0.14538397708766845,0.006500544933552978,-0.2834954505081669,8.162244627723151,0
W2,17569,2,237,11.900000177323818,4.636024324926109,4.636024324926109,0.07335377130795923,nan,-0.28795957565307617,-0.2879595654540592,-0.19455819653402154,-0.2539666403589905,-0.19455819653402182,2.7755575615628914e-16,1.4602104636551871e-08,15.577787738330713,0.0,3.0,0.6471061818787621,2.9626266624603956,0.344223020613083,0.07739134667683019,-0.19455819653402182,-0.19455819653402182,-0.19455819653402182,0,0,0,-0.19439608531508787,-0.28773389152929374,-0.19455819653402182,-0.19455819653402182,5.3530012324051,tracking,-0.19455819653402182,-0.19455819653402182,-0.19455819653402182,-0.18752628737105503,-0.15040962817271186,1,2.9661459922790527,-0.5257161855697632,3.0,3.0123744048977557,-0.11167400779431039,-0.13959250974288798,-0.14957175237995507,0.0012046820666792094,-0.28795958005616384,8.230840486480094,0
W2,17569,2,238,11.950000178068876,4.985779891427694,4.985779891427694,0.07332943881452787,nan,-0.27195504307746887,-0.2719550551308526,-0.19530493554729347,-0.2611768209269526,-0.19530493554729408,6.106226635438361e-16,1.5358707694534957e-08,15.804683399876037,0.0,3.0,0.6017112799460026,2.963080450266941,0.34321379493314835,0.0771471397965473,-0.19530493554729408,-0.19530493554729408,-0.19530493554729408,0,0,0,-0.19298774341062505,-0.26978820258490704,-0.19530493554729408,-0.19530493554729408,5.694319815565664,tracking,-0.19530493554729408,-0.19530493554729408,-0.19530493554729408,-0.17726108879908736,-0.12219074256563806,1,3.171875,-0.4931640625,3.0,3.2099847052854478,-0.09819560343174698,-0.12274450428968373,-0.1532540875086456,0.004043521308769023,-0.2719550704895603,8.269527084338481,0
W2,17569,2,239,12.000000178813934,5.347398854084435,5.347398854084435,0.06500200426356714,nan,-0.23908597230911255,-0.23908597906430562,-0.17793739475086673,-0.24637185692490857,-0.17793739475086587,8.604228440844963e-16,2.0627847208132266e-09,15.913644268861404,0.0,3.0,0.5610204291584774,2.969906915016658,0.3102120652704835,0.0695809634755696,-0.17793739475086587,-0.17793739475086587,-0.17793739475086587,0,0,0,-0.17388754398025955,-0.23688379302478588,-0.17793739475086587,-0.17793739475086587,5.998391161231249,tracking,-0.17793739475086587,-0.17793739475086587,-0.1764164929914886,-0.15079787536846834,-0.09530493405717796,1,3.3828125,-0.4176432490348816,3.0,3.4084961924022537,-0.07820158034225311,-0.09775197542781638,-0.14733221262612212,0.005998206926848161,-0.23908598112709034,8.264881543545183,0
W2,17569,2,240,12.050000179558992,5.58814796249453,5.58814796249453,0.050853175117812996,nan,-0.20028476417064667,-0.2002847679456075,-0.158107437434186,-0.21612226735767087,-0.15810743743418595,5.551115123125783e-17,5.691138088570469e-09,16.054854666390142,0.0,3.0,0.5368504950360711,2.977042410487446,0.2742871996511178,0.06137541729605048,-0.15810743743418595,-0.15810743743418595,-0.15810743743418595,0,0,0,-0.1526558821630538,-0.20402561037366254,-0.15810743743418595,-0.15810743743418595,6.366017050846548,tracking,-0.15810743743418595,-0.15810743743418595,-0.15581240890008846,-0.12648930386554932,-0.07793739326074975,1,3.5859375,-0.3050130307674408,3.0,3.5988860363790613,-0.05401964348538523,-0.06752455435673153,-0.14001480033707442,0.007254581057060363,-0.2002847736367456,8.272980021071598,0
W2,17569,2,241,12.10000018030405,5.609020766251498,5.609020766251498,0.053121969707301354,nan,-0.16635672748088837,-0.1663567273153199,-0.12015911072575793,-0.18180487919453514,-0.12015911072575734,5.828670879282072e-16,5.101419953135178e-09,16.105854149838834,0.0,3.0,0.5348527176170355,2.9862339284790873,0.20804622523395067,0.04643434818118408,-0.12015911072575734,-0.12015911072575734,-0.12015911072575734,0,0,0,-0.11673512037603967,-0.16761067290602027,-0.12015911072575734,-0.12015911072575734,6.35345381049141,tracking,-0.12015911072575734,-0.12015911072575734,-0.11882521884653002,-0.09272507898307471,-0.058107435944069835,1,3.5989584922790527,-0.18359375,3.0,3.603638285703294,-0.0324477715951309,-0.04055971449391363,-0.1322685794899025,0.006471561567076298,-0.16635673241673984,8.26489865064775,0
W2,17569,2,242,12.150000181049109,5.632184808757984,5.632184808757984,0.048275912392307024,nan,-0.13016918301582336,-0.1301691787193219,-0.09466206696533871,-0.13475723618279922,-0.09466206696533867,4.163336342344337e-17,3.8355651710286764e-09,16.11502315985756,0.0,3.0,0.5326529760413816,2.9914172993879227,0.16376340662568417,0.036491628497177214,-0.09466206696533867,-0.09466206696533867,-0.09466206696533867,0,0,0,-0.0919866685702407,-0.13467799931448388,-0.09466206696533867,-0.09466206696533867,6.380313597316055,tracking,-0.09466206696533867,-0.09466206696533867,-0.0936548684944418,-0.06696282437495496,-0.020159109235641223,1,3.6197917461395264,-0.0606282576918602,3.0,3.6202994449424475,-0.01066181197009876,-0.01332726496262345,-0.12337770547977325,0.006535787887509643,-0.13016918255488708,8.275265626631464,0
W2,17569,2,243,12.200000181794167,5.823850176799562,5.823850176799562,0.0442050780800551,nan,-0.07525639981031418,-0.07525639812979434,-0.031061998408179015,-0.06805562988431435,-0.031061998408178925,9.020562075079397e-17,7.521621381290089e-10,16.19467798425341,0.0,3.0,0.5151231417235084,2.9985893764242335,0.05357392992064588,0.011912718981060402,-0.031061998408178925,-0.031061998408178925,-0.031061998408178925,0,0,0,-0.032620671582211484,-0.0772754111593032,-0.031061998408178925,-0.031061998408178925,6.689390304307858,tracking,-0.031061998408178925,-0.031061998408178925,-0.03257528425141492,-0.013367535880518285,0.005337934524777446,1,3.7552084922790527,0.1327311247587204,3.0,3.7575535088624394,0.022492518267103596,0.028115647833879494,-0.11331834578699669,0.009946299071160706,-0.07525639888195648,8.229043399779382,0
W2,17569,2,272,13.65000020340085,7.747589103286527,7.747589103286527,-0.04267614051060248,nan,0.2569322884082794,0.2569322904613283,0.22804716054924196,0.2774751307903178,0.22804716054924187,8.326672684688674e-17,1.544271810427489e-08,15.332528040955069,0.0,3.8737945516432637,0.5,3.801073570502281,-0.6589283872160889,-0.08855167686872246,0.23067611608101513,0.22804716054924187,0.22804716054924187,1,0,0,0.22455158902671377,0.22804716054924187,0.23067611608101513,0.22804716054924187,8.109520691158993,tracking,0.22804716054924187,0.22804716054924187,0.18771168501912133,0.15035218517244506,0.07132946157806988,1,4.0260419845581055,0.8141276240348816,3.0,4.107531844020354,0.12702144928684897,0.15877681160856122,0.07574295703918857,0.02241250637086041,0.2569322750186102,7.674961564870039,0
W2,17569,2,274,13.750000204890966,7.786819958238196,7.786819958238196,-0.06393118213660026,nan,0.3583108186721802,0.3583108078771168,0.2926708498266943,0.3693874074006891,0.292670849826694,2.7755575615628914e-16,1.1468910321443815e-08,14.965146243530057,0.0,3.893409979119098,0.5,3.769368959673661,-0.8492639992278251,-0.11377074385939807,0.292670849826694,0.292670849826694,0.292670849826694,0,0,0,0.28424405607683056,0.36062257745565307,0.292670849826694,0.292670849826694,8.179474813940274,tracking,0.31235400938008673,0.31114004073754337,0.25300904872530744,0.21581462812754343,0.1771194619893392,1,4.0104169845581055,1.1803386211395264,3.0,4.180507582888193,0.18222349530427195,0.22777936913033994,0.0758644016244056,0.05466704859128158,0.3583108193460271,7.480146269546808,0
W2,17569,2,275,13.800000205636024,7.725149060160377,7.725149060160377,-0.06269256491675758,nan,0.2996375262737274,0.2996375223663118,0.2893006565094927,0.35198416511960845,0.2893006565094927,0.0,2.863813342024457e-08,15.07787268983269,0.0,3.8625745300801886,0.5,3.7448413841447312,-0.8269167594705795,-0.11244732889726664,0.2893006565094927,0.2893006565094927,0.2893006565094927,0,0,0,0.2792210167632446,0.3033543277839409,0.2893006565094927,0.2893006565094927,8.181353630592017,tracking,0.30878593718956615,0.30774872771588746,0.24915927345103595,0.20915393697652762,0.19267084833657788,1,4.0416669845581055,1.142578125,3.0,4.200066283500241,0.17539536421735707,0.21924420527169636,0.0824417277825565,-0.002048439326074464,0.2996374937281784,7.634196570215515,0
W2,17569,2,276,13.850000206381083,7.608144136586503,7.608144136586503,-0.06305819244285304,nan,0.2689019739627838,0.26890198873149024,0.2557874569092783,0.3412694763227463,0.25578745690927923,9.43689570931383e-16,1.653918280108968e-09,15.105655975223769,0.0,3.8040720682932516,0.5,3.715450403698447,-0.7067518573790927,-0.09881828917247469,0.25578745690927923,0.25578745690927923,0.25578745690927923,0,0,0,0.24725073406005996,0.27214763176610907,0.25578745690927923,0.25578745690927923,8.0010690956236,tracking,0.27118626641722976,0.27081893985020183,0.21997083219624375,0.1893006550193766,0.1893006550193766,1,4.013020992279053,0.9674479365348816,3.0,4.1279889770174965,0.15060086208517962,0.18825107760647453,0.08808926011075072,-0.007438350639653237,0.26890198707757196,7.416677441802473,0
W2,17569,2,277,13.90000020712614,7.477730455572373,7.477730455572373,-0.06810917148287272,nan,0.3166516423225403,0.3166516426536772,0.2999100970738478,0.3935439652114378,0.2999100970738475,2.7755575615628914e-16,2.156301265321403e-08,16.367536529883335,0.0,3.7388652277861865,0.5,3.6222359098622015,-0.8069074287634306,-0.11718347962913168,0.2999100970738475,0.2999100970738475,0.2999100970738475,0,0,0,0.287706263345309,0.3232661499824453,0.2999100970738475,0.2999100970738475,7.983329351366165,tracking,0.3176751086433769,0.3176751086433769,0.25841105435703765,0.21253775958560342,0.1557874554191631,1,3.9739584922790527,1.103515625,3.0,4.124329379787209,0.17243632298046802,0.215545403725585,0.09455562222251829,0.0065506382685865195,0.31665166421668983,8.092683548735547,0
W2,17569,2,278,13.950000207871199,7.345828219117771,7.345828219117771,-0.068866411025718,nan,0.2977915108203888,0.2977915167146259,0.29734760736335764,0.4127341725226121,0.2973476073633582,5.551115123125783e-16,2.1692168339360052e-08,16.458947870299404,0.0,3.6729141095588855,0.5,3.56360231379171,-0.7730628400400992,-0.11627726171342688,0.2973476073633582,0.2973476073633582,0.2973476073633582,0,0,0,0.2848067599698424,0.3066841902114864,0.2973476073633582,0.2973476073633582,7.8962446424129835,tracking,0.31350246736477455,0.31350246736477455,0.2540324773700584,0.20344807008200197,0.1999100955837314,1,3.9348959922790527,1.0143229961395264,3.0,4.0635277297628,0.16060901611238826,0.20076127014048534,0.10057846032673283,-0.0035481920604239266,0.29779153840679423,8.173541615338507,0
