event_id,split,log_name,city,track_token,instance_token,onset_frame_idx,onset_token,onset_timestamp_us,ego_speed_mps,speed_bin_mps,path_arclength_m,lateral_distance_m,box_x_m,box_y_m
trainval:2021.06.14.11.44.56_veh-35_01595_01804:475fcbdc7840537b:29,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,475fcbdc7840537b,ee3ce13563385bda,29,686ce8e747135a87,1623687168600596,0.0008763028084324714,0–2,17.09496644273351,3.667201172604117,17.592622894777396,-5.357975048647281
trainval:2021.06.14.11.44.56_veh-35_01595_01804:5502a1d9f0e35bab:29,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,5502a1d9f0e35bab,56d36fa48ceb502b,29,686ce8e747135a87,1623687168600596,0.0008763028084324714,0–2,17.69344305513436,3.6897051241732335,17.894316302389207,-6.16240627218671
trainval:2021.06.14.11.44.56_veh-35_01595_01804:cd29b5b4a71550ce:32,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,cd29b5b4a71550ce,39b830b85a8d540a,32,6c518bdd6c5655d5,1623687170101065,0.00015626248868749268,0–2,16.847113477243237,3.900517690699952,10.399974567446362,-7.685241103109113
trainval:2021.06.14.11.44.56_veh-35_01595_01804:34c8e44999b95901:33,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,34c8e44999b95901,9504b38352615d35,33,2038049f9a8f530d,1623687170601142,0.0004913243866663764,0–2,17.39103619218913,3.9846213415166774,10.507469275291577,-8.228260424990689
trainval:2021.06.14.11.44.56_veh-35_01595_01804:189743cb62845233:35,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,189743cb62845233,170693a120c350cc,35,5b5f72a8397e5878,1623687171601136,0.0006185088561206522,0–2,16.78179543188976,3.5544303143876546,10.712803753496713,-7.513531937425119
trainval:2021.06.14.11.44.56_veh-35_01595_01804:1eb18081b6e15d68:36,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,1eb18081b6e15d68,1f7d96bc8d1b5dc9,36,629db1c38b865864,1623687172101083,0.000702393072647906,0–2,17.330503107131392,3.7090667361171663,10.754149973192154,-8.083243850689545
trainval:2021.06.14.11.44.56_veh-35_01595_01804:dd00e659541c5c04:37,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,dd00e659541c5c04,7d92b76c3d36524c,37,433a236003b15e81,1623687172600971,0.001208358824027012,0–2,16.948391187673273,3.7613115835657256,10.577773206022094,-7.742691930635026
trainval:2021.06.14.11.44.56_veh-35_01595_01804:31b51cd4596c56f3:56,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,31b51cd4596c56f3,c49f641eea2f5ef2,56,8f488fe73ffd5f45,1623687182101290,3.132650632745824,2–5,29.493031358235857,2.9014137936654105,16.99562287518616,-22.540536594233792
trainval:2021.06.14.11.44.56_veh-35_01595_01804:ed7275379d4c5970:61,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,ed7275379d4c5970,00e018a7caba54a8,61,7f050c6b3092543c,1623687184599719,3.0977599739527784,2–5,18.09212484396527,3.914138962867878,17.309466648675002,-6.003639454703802
trainval:2021.06.14.11.44.56_veh-35_01595_01804:9166e790fefc5dda:196,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,9166e790fefc5dda,664b6ad7a85d5f30,196,83fbbdd530125093,1623687252100910,0.001955192042123939,0–2,11.326735270984205,3.6298192671280916,8.256084409160731,-7.190570622146928
trainval:2021.06.14.11.44.56_veh-35_01595_01804:5f037c17284c542f:198,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,5f037c17284c542f,f6f4e8e7fceb5743,198,4f28172a1b075051,1623687253101142,0.0013207189583041648,0–2,12.426785998989965,3.50512258488203,9.246430605497693,-7.716853735354781
trainval:2021.06.14.11.44.56_veh-35_01595_01804:b5f669ca0b025ed0:224,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,b5f669ca0b025ed0,0d779821e2575f88,224,71e4097582d25852,1623687266101074,4.683563690270267,2–5,29.943366688295963,1.758235345572006,26.262668897271585,6.22973292585907
trainval:2021.06.14.11.44.56_veh-35_01595_01804:6d9b14dda8125776:234,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,6d9b14dda8125776,4f878babb1fd5329,234,0479631bc8ac5052,1623687271100935,2.4405208704489247,2–5,29.79915486870964,3.743590215618693,15.56252690095773,21.71787704061971
trainval:2021.06.14.11.44.56_veh-35_01595_01804:8a9fc38950e85601:234,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,8a9fc38950e85601,c4556ae4676d555a,234,0479631bc8ac5052,1623687271100935,2.4405208704489247,2–5,24.163229773535594,3.774565482175191,14.262036720661666,16.233960881841906
trainval:2021.06.14.11.44.56_veh-35_01595_01804:32868216bb8d59db:236,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,32868216bb8d59db,c6342ee61b0453d8,236,cd64579694415773,1623687272100018,2.125626218579049,2–5,29.276333188759548,2.1609664615420985,12.203632774054999,23.798611123124754
trainval:2021.06.14.11.44.56_veh-35_01595_01804:57f07aac366555a3:237,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,57f07aac366555a3,cc19b7a4a8b65fac,237,871e2fde77575bbb,1623687272599848,1.847907561082787,0–2,28.77816903851989,2.7524587784042143,11.938587466188384,24.111381229561808
trainval:2021.06.14.11.44.56_veh-35_01595_01804:847102341b115947:237,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,847102341b115947,d8e5913e662f5b65,237,871e2fde77575bbb,1623687272599848,1.847907561082787,0–2,22.918237169769224,3.7389576575324965,11.49754413768087,18.185382383181558
trainval:2021.06.14.11.44.56_veh-35_01595_01804:1401d6fba6ae5893:241,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,1401d6fba6ae5893,bbdab90a22fb5582,241,f51e345b25bc5698,1623687274600604,0.8503278802901031,0–2,20.044453810260904,3.801134844488584,1.4287648507133879,19.851470362237862
trainval:2021.06.14.11.44.56_veh-35_01595_01804:63c62f6b3a27532f:244,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,63c62f6b3a27532f,eac6db227a6f5f6b,244,76d3141be5985d91,1623687276101040,0.06754417507704447,0–2,29.59185832342491,1.0653940529270463,8.045928635555612,28.43555715445223
trainval:2021.06.14.11.44.56_veh-35_01595_01804:ed3b802df96b5ed4:244,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,ed3b802df96b5ed4,694a6dbbd6c25e1f,244,76d3141be5985d91,1623687276101040,0.06754417507704447,0–2,29.69760128684334,1.9020942496092983,8.883680644716907,28.338498591785957
trainval:2021.06.14.11.44.56_veh-35_01595_01804:a318407368be55f8:245,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,a318407368be55f8,92696a1ae5c75927,245,159ffb18bf585a64,1623687276601166,0.002566952347205199,0–2,19.873880134755723,3.9990715548656395,8.593706933762356,18.31167807881597
trainval:2021.06.14.11.44.56_veh-35_01595_01804:1763e3309ca85e5c:246,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,1763e3309ca85e5c,ca52061df36e5b4f,246,e35d558e449959df,1623687277101159,0.000300459366215813,0–2,18.36959894302663,3.6556116189218097,0.8122459742226966,18.687161534558918
trainval:2021.06.14.11.44.56_veh-35_01595_01804:0466edffc6ac5e03:247,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,0466edffc6ac5e03,09f0c61e553a585e,247,a0eb9fde64495418,1623687277600958,0.0011403217424244454,0–2,19.53411309727881,3.9163301506085784,0.8446068131726837,19.885081982576555
trainval:2021.06.14.11.44.56_veh-35_01595_01804:4244abc85a565404:251,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,4244abc85a565404,005e00922e315590,251,17eb72ee59f65e6a,1623687279601082,0.0004409320099788877,0–2,21.341593052178688,3.858844461392256,8.834874285056436,19.791274707591473
trainval:2021.06.14.11.44.56_veh-35_01595_01804:1dafb59ae2965544:265,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,1dafb59ae2965544,7a7f9054477a5cbf,265,5818c0818be25a94,1623687286601133,0.00022897464003973826,0–2,21.287992147639404,2.9461628129067297,7.940000760624655,19.960709178529296
trainval:2021.06.14.11.44.56_veh-35_01595_01804:183a47d7c084518f:275,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,183a47d7c084518f,05966aa8a4125a1a,275,7ca636379a0b586b,1623687291601202,0.0004714278565650172,0–2,29.59217116058934,1.199611459000509,8.227787942141992,28.441970582932008
trainval:2021.06.14.11.44.56_veh-35_01595_01804:a14171fd78af5f2c:279,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,a14171fd78af5f2c,588e58f8973a565e,279,fe9094d9640d5563,1623687293600511,0.0011819984270294798,0–2,29.593504453460998,1.7549490683965117,8.768610234471078,28.310603607594135
trainval:2021.06.14.11.44.56_veh-35_01595_01804:45b2356bcf165302:280,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,45b2356bcf165302,b60648b0fd36521f,280,a4d02083e012574c,1623687294100114,0.001154947664967961,0–2,27.127783123111296,2.165373066540705,8.5774380132481,25.818577543471182
trainval:2021.06.14.11.44.56_veh-35_01595_01804:5f037c17284c542f:284,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,5f037c17284c542f,3249cc9234065c5a,284,b94fd5556e25596f,1623687296100415,0.0012372934782187899,0–2,19.124486663693077,3.448967617312482,1.2146030278271165,19.387370601442772
trainval:2021.06.14.11.44.56_veh-35_01595_01804:d41ff8af4fba5e09:286,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,d41ff8af4fba5e09,3d062beb3f7f5410,286,cccd4ad3e6455f1e,1623687297100719,0.0005026019718654969,0–2,19.800983009086718,3.858450200443828,0.9780304195985325,20.14227669914244
trainval:2021.06.14.11.44.56_veh-35_01595_01804:9166e790fefc5dda:287,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,9166e790fefc5dda,6c3c6066e88b5850,287,75a51457b5e35fcb,1623687297600930,0.00030042848725627736,0–2,19.358005615143117,3.893163438076681,0.8396134652934137,19.720484711280765
trainval:2021.06.14.11.44.56_veh-35_01595_01804:183a47d7c084518f:297,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,183a47d7c084518f,4397480bdb1656d2,297,930ad3ffb58b520f,1623687302600775,0.0025545653137959584,0–2,17.188480811336976,3.9683661738577385,7.955128045927961,15.737692923411611
trainval:2021.06.14.11.44.56_veh-35_01595_01804:df3bdb0ad540535d:309,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,df3bdb0ad540535d,edc2fa57561a52dc,309,d810a122fe5857bb,1623687308600647,0.0011037864098648077,0–2,29.56487747428864,0.8967336332604723,7.928571849160135,28.489880024634456
trainval:2021.06.14.11.44.56_veh-35_01595_01804:ed61ae357e2a5c45:309,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,ed61ae357e2a5c45,1d99b3290d7357f0,309,d810a122fe5857bb,1623687308600647,0.0011037864098648077,0–2,29.720117943570706,1.977873664377014,9.015508390715805,28.38249136221336
trainval:2021.06.14.11.44.56_veh-35_01595_01804:dd895e885acf5e46:315,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,dd895e885acf5e46,8d2186b29f2c530a,315,7c2a74a06a195a06,1623687311600891,0.0006678551412736141,0–2,29.994716776193997,3.9336672286275594,10.97967322358331,28.18286226607164
trainval:2021.06.14.11.44.56_veh-35_01595_01804:914b9317cb58582f:321,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,914b9317cb58582f,563e9bb48100566f,321,4993335b08b95531,1623687314601067,0.00016730187660073735,0–2,29.29954964270033,1.9507936835206097,8.888318591686325,27.981601847565425
trainval:2021.06.14.11.44.56_veh-35_01595_01804:8092caa4e7d85461:322,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,8092caa4e7d85461,89f55626aa6d5c09,322,e4a0c3b9c5d65a59,1623687315101207,0.00014986904749282674,0–2,28.458765208219138,2.01662305252789,8.75251902090573,27.14924035764459
trainval:2021.06.14.11.44.56_veh-35_01595_01804:95f5cf1a2238578d:322,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,95f5cf1a2238578d,e2ed4e618f5d5340,322,e4a0c3b9c5d65a59,1623687315101207,0.00014986904749282674,0–2,29.27149336490723,2.6323295848196278,9.544479609069622,27.791439717170462
trainval:2021.06.14.11.44.56_veh-35_01595_01804:9c7385be383d54f5:322,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,9c7385be383d54f5,81bc0554ac145b18,322,e4a0c3b9c5d65a59,1623687315101207,0.00014986904749282674,0–2,29.94244453294188,1.1556922480376544,8.270767138341085,28.795576080507747
trainval:2021.06.14.11.44.56_veh-35_01595_01804:8ad27bcd8bbd5619:325,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,8ad27bcd8bbd5619,5c1aa645a21b5100,325,0677e9d34d8158bb,1623687316601366,0.00031991562464359866,0–2,25.573477979440998,3.954492852411787,9.94535254987427,23.88483275314658
trainval:2021.06.14.11.44.56_veh-35_01595_01804:31402e3eebb65e8e:327,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,31402e3eebb65e8e,28641403820d55cc,327,82b19f36615f5cbe,1623687317600744,0.00022718970968244842,0–2,22.45668831629688,3.5323002114806,8.7901915087703,20.959462933146764
trainval:2021.06.14.11.44.56_veh-35_01595_01804:0e1284d24d5856f9:328,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,0e1284d24d5856f9,0da5adcbd68d5fd5,328,757550ac1a9d5a08,1623687318100321,6.540335858597042e-05,0–2,27.844954698720386,0.9118905672264986,7.5334584917950975,26.81706779036594
trainval:2021.06.14.11.44.56_veh-35_01595_01804:14e22a556d14502b:328,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,14e22a556d14502b,8d2501a6503c5b51,328,757550ac1a9d5a08,1623687318100321,6.540335858597042e-05,0–2,26.20413169654423,3.875200318465775,10.019236934075302,24.51610922008373
trainval:2021.06.14.11.44.56_veh-35_01595_01804:e737403dc725533f:336,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,e737403dc725533f,4d315633e0e354a8,336,588bfd8f2cef51a9,1623687322101302,0.0008216539539755352,0–2,27.220052276069726,0.9741484628595474,7.444583899328546,26.195775641744962
trainval:2021.06.14.11.44.56_veh-35_01595_01804:67703043857c5bb3:338,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,67703043857c5bb3,835074a6d3355ac8,338,56a3dbab2eb75dd4,1623687323100893,0.0006622081326318426,0–2,29.25786970450955,3.949703830467023,10.817939371978706,27.465323090585915
trainval:2021.06.14.11.44.56_veh-35_01595_01804:b022e46a69c05b3b:340,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,b022e46a69c05b3b,6bef5039e0835ddb,340,eea0fed7198656f5,1623687324100729,0.0006742881713002593,0–2,29.484815371769482,1.7088451652496148,8.696346027704818,28.220683103598958
trainval:2021.06.14.11.44.56_veh-35_01595_01804:07c6c1a2d378502d:348,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,07c6c1a2d378502d,70b1cd04f2c05c7a,348,3581830541fe549e,1623687328100122,0.0009658916948249887,0–2,29.831117854719558,1.2407363139208498,8.326612174173299,28.668425210583184
trainval:2021.06.14.11.44.56_veh-35_01595_01804:ca0e4bb1f9085f3d:353,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,ca0e4bb1f9085f3d,094608b3a9015fe9,353,81b46d515a3050e7,1623687330600706,0.0005250587189755425,0–2,19.54158612385238,3.6264247055909737,1.1438636191053284,19.83887077653191
trainval:2021.06.14.11.44.56_veh-35_01595_01804:0a71730b53075e6b:356,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,0a71730b53075e6b,1cc57841537c55f7,356,dd792c64bf0a5443,1623687332101266,0.00011846584245197617,0–2,24.98952145352612,3.9428832004475,9.79459374416275,23.32241557885074
trainval:2021.06.14.11.44.56_veh-35_01595_01804:cf6d8ec565195d98:364,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,cf6d8ec565195d98,dc452bdb08e05e18,364,92eec782d3ee575c,1623687336100773,0.00015007227353879538,0–2,28.743062891796626,3.849612744378878,10.599228185050874,26.99067221687088
trainval:2021.06.14.11.44.56_veh-35_01595_01804:481c11b333295690:365,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,481c11b333295690,8989f1a2b68258d1,365,68213f671fa5506c,1623687336600905,0.0001901217172460083,0–2,28.182158191789526,2.526000090351413,9.18147547177403,26.761452716050066
trainval:2021.06.14.11.44.56_veh-35_01595_01804:ec711b2372e4516b:372,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,ec711b2372e4516b,e014a1211f5f5c2b,372,567ed6a16bbf56d8,1623687340100288,0.00028932645210206007,0–2,29.943996686178128,1.2420529861824605,8.352667388433662,28.78005014581697
trainval:2021.06.14.11.44.56_veh-35_01595_01804:4e9b3257908c5f1f:376,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,4e9b3257908c5f1f,124f1aa570d45bf3,376,09ac31d0770e5c41,1623687342100623,0.0005236606928281116,0–2,29.59515738348149,0.8625303092662401,7.902071772552659,28.531641463588873
trainval:2021.06.14.11.44.56_veh-35_01595_01804:80633f9eb1bf54fd:383,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,80633f9eb1bf54fd,3ce7a225b5ca54d0,383,c6371476d2e9553c,1623687345600507,0.00034044078472798036,0–2,29.579173028229068,3.0725709736762816,10.042979258221754,27.98960703006449
trainval:2021.06.14.11.44.56_veh-35_01595_01804:752111ca48f6569e:408,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,752111ca48f6569e,9ed2c8f8b3a356a0,408,543c6e6ce5705ef5,1623687358100136,4.066465112760883e-05,0–2,29.52387634058746,1.3709472460129417,8.380142820383858,28.342379822922872
trainval:2021.06.14.11.44.56_veh-35_01595_01804:7254945793425687:417,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,7254945793425687,0599f25da1ba5306,417,302bc8237a825463,1623687362601178,0.0001164056517016013,0–2,11.34647681388702,2.7829967982307138,11.346476813875794,2.782996798276485
trainval:2021.06.14.11.44.56_veh-35_01595_01804:ec711b2372e4516b:417,trainval,2021.06.14.11.44.56_veh-35_01595_01804,us-nv-las-vegas-strip,ec711b2372e4516b,d3d0fd4f3d8752ee,417,302bc8237a825463,1623687362601178,0.0001164056517016013,0–2,5.175891620699734,1.1365463386869041,5.17589162069515,1.1365463387077837
trainval:2021.06.14.11.44.56_veh-35_01869_01972:a1716fb203d3509e:132,trainval,2021.06.14.11.44.56_veh-35_01869_01972,us-nv-las-vegas-strip,a1716fb203d3509e,138876cff1bf586c,132,07b46a98600e5995,1623687494100804,6.129586121408209,5–10,27.15556592843132,2.74237974858804,27.105410642529208,-2.9025250203285142
trainval:2021.06.14.11.44.56_veh-35_02064_02388:ccf85e618d7c5f3e:150,trainval,2021.06.14.11.44.56_veh-35_02064_02388,us-nv-las-vegas-strip,ccf85e618d7c5f3e,2465b87bc1355d7d,150,b4e966d980125a79,1623687698600547,5.193512926163772,5–10,27.789852985296054,2.554320501952843,24.09429407345137,13.445770496178806
trainval:2021.06.14.11.44.56_veh-35_02399_02672:1d087841c665508f:475,trainval,2021.06.14.11.44.56_veh-35_02399_02672,us-nv-las-vegas-strip,1d087841c665508f,c2280c759e53584d,475,bccb0951eb605d4a,1623688197601033,0.0005083869416036553,0–2,6.921847700571831,3.8212711843657394,4.38616392064764,-6.572210974552524
trainval:2021.06.14.11.44.56_veh-35_02399_02672:7f0e25893ee95b72:476,trainval,2021.06.14.11.44.56_veh-35_02399_02672,us-nv-las-vegas-strip,7f0e25893ee95b72,ecae4e1cfdad54b2,476,38b53d7f48075e44,1623688198101207,0.0003029001071816188,0–2,6.296659086745945,3.711440072206714,4.224878481225082,-5.958476060506076
trainval:2021.06.14.11.44.56_veh-35_02399_02672:9e0113ac8ef05a74:499,trainval,2021.06.14.11.44.56_veh-35_02399_02672,us-nv-las-vegas-strip,9e0113ac8ef05a74,dd9cf5dd0b4b5b42,499,fa31e90f974a55d8,1623688209600954,0.0009362557261546827,0–2,6.885790006753474,3.6578741832400317,4.222127797810895,-6.552044613645084
trainval:2021.06.14.11.44.56_veh-35_02399_02672:cfb3aae530fa5ec8:500,trainval,2021.06.14.11.44.56_veh-35_02399_02672,us-nv-las-vegas-strip,cfb3aae530fa5ec8,2a32257b4f3d5d80,500,3b0b5a7915645bbe,1623688210100976,0.0002944282064818121,0–2,6.437104061121433,3.8052883486370717,4.331626311722689,-6.092552099240253
trainval:2021.06.14.11.44.56_veh-35_02399_02672:db6aa7ebc54a5cb4:505,trainval,2021.06.14.11.44.56_veh-35_02399_02672,us-nv-las-vegas-strip,db6aa7ebc54a5cb4,bf1c9989d39b5d47,505,e2d953528ee25f4a,1623688212601648,0.00044895449614737774,0–2,6.157496455794115,3.452635948140701,3.9566281699313617,-5.843878310422117
trainval:2021.06.14.11.44.56_veh-35_02399_02672:f30e02ff22ae5444:505,trainval,2021.06.14.11.44.56_veh-35_02399_02672,us-nv-las-vegas-strip,f30e02ff22ae5444,e17615022ecd5917,505,e2d953528ee25f4a,1623688212601648,0.00044895449614737774,0–2,6.832736902481904,3.4063881573890264,3.9671679396421964,-6.520618609389879
trainval:2021.06.14.11.44.56_veh-35_02399_02672:a2f91353c77a5e0c:517,trainval,2021.06.14.11.44.56_veh-35_02399_02672,us-nv-las-vegas-strip,a2f91353c77a5e0c,2063caa10a925642,517,4f9c2f5bcad05c74,1623688219101259,0.00012921222262945138,0–2,6.369528192887649,3.925129203675722,4.445556970092105,-6.016091775669007
trainval:2021.06.14.11.44.56_veh-35_02399_02672:aeca0b9a355450d5:517,trainval,2021.06.14.11.44.56_veh-35_02399_02672,us-nv-las-vegas-strip,aeca0b9a355450d5,e03ee58b150d5501,517,4f9c2f5bcad05c74,1623688219101259,0.00012921222262945138,0–2,6.261816149136722,3.8526555956988693,4.364301125873896,-5.9148406225764605
trainval:2021.06.14.11.44.56_veh-35_02399_02672:b48eab03a55e5f03:517,trainval,2021.06.14.11.44.56_veh-35_02399_02672,us-nv-las-vegas-strip,b48eab03a55e5f03,c5da2ab8226c5a74,517,4f9c2f5bcad05c74,1623688219101259,0.00012921222262945138,0–2,6.993852915817923,3.776097027727909,4.349435641546458,-6.650719729141215
trainval:2021.06.14.11.44.56_veh-35_02696_02932:8a43b8a3e0a95a95:15,trainval,2021.06.14.11.44.56_veh-35_02696_02932,us-nv-las-vegas-strip,8a43b8a3e0a95a95,90fec79bea5259a3,15,d195c815e6f3597e,1623688262600134,4.1814989372574285,2–5,29.135845413794772,3.8413159497121607,29.19138586938314,-3.864062504463297
trainval:2021.06.14.11.44.56_veh-35_02696_02932:c7f7bb7fc034593b:15,trainval,2021.06.14.11.44.56_veh-35_02696_02932,us-nv-las-vegas-strip,c7f7bb7fc034593b,f4096884ea3955a5,15,d195c815e6f3597e,1623688262600134,4.1814989372574285,2–5,29.52891573739201,3.2661085825845717,29.57591366197931,-3.283109691223008
trainval:2021.06.14.11.44.56_veh-35_02696_02932:05322d1eea335b67:33,trainval,2021.06.14.11.44.56_veh-35_02696_02932,us-nv-las-vegas-strip,05322d1eea335b67,dba08e727a0e5c51,33,775489a18df25028,1623688271601080,5.440624628740887,5–10,28.520510229402483,2.4783806146877425,25.546226250848505,-5.407028798704696
trainval:2021.06.14.11.44.56_veh-35_02696_02932:e8402eeca16f5048:33,trainval,2021.06.14.11.44.56_veh-35_02696_02932,us-nv-las-vegas-strip,e8402eeca16f5048,8e921b787ab254ad,33,775489a18df25028,1623688271601080,5.440624628740887,5–10,29.411979422573612,1.5131871819921394,26.631320406364825,-5.127905648913029
trainval:2021.06.14.11.44.56_veh-35_02696_02932:a50819fb5bc05b34:34,trainval,2021.06.14.11.44.56_veh-35_02696_02932,us-nv-las-vegas-strip,a50819fb5bc05b34,82c5cbf7bc0756e3,34,f0ce21eac3e95510,1623688272101322,5.155801567689173,5–10,29.718301586098384,0.4216793309155015,26.294765864543862,-6.941491778463863
trainval:2021.06.14.11.44.56_veh-35_02696_02932:aa69a23b52ce5372:34,trainval,2021.06.14.11.44.56_veh-35_02696_02932,us-nv-las-vegas-strip,aa69a23b52ce5372,299af3983911534c,34,f0ce21eac3e95510,1623688272101322,5.155801567689173,5–10,27.261915606543802,2.2096257285488936,23.70550747384681,-5.822370027202738
trainval:2021.06.14.11.44.56_veh-35_02696_02932:0e0ad30f67c559ad:36,trainval,2021.06.14.11.44.56_veh-35_02696_02932,us-nv-las-vegas-strip,0e0ad30f67c559ad,abd7527281fc5f6e,36,f91ee3ac6ffc5a2f,1623688273100917,4.40849047374698,2–5,29.18993882521231,2.90257432617235,25.884121808208473,-10.302339266919263
trainval:2021.06.14.11.44.56_veh-35_02696_02932:baf5395f18425467:36,trainval,2021.06.14.11.44.56_veh-35_02696_02932,us-nv-las-vegas-strip,baf5395f18425467,b209c3385f01503b,36,f91ee3ac6ffc5a2f,1623688273100917,4.40849047374698,2–5,28.266303655049658,3.0564227003140183,25.9294627505917,-9.367077031644458
trainval:2021.06.14.11.44.56_veh-35_02696_02932:4e04b0209cc6577d:43,trainval,2021.06.14.11.44.56_veh-35_02696_02932,us-nv-las-vegas-strip,4e04b0209cc6577d,d639c3bd4b0958ca,43,699479d748e25c85,1623688276601009,1.2408604081424324,0–2,18.541730190391498,3.9712422644625147,17.549227314766448,-7.882678448438535
trainval:2021.06.14.11.44.56_veh-35_02696_02932:68a0058f31685746:48,trainval,2021.06.14.11.44.56_veh-35_02696_02932,us-nv-las-vegas-strip,68a0058f31685746,08cc2feea8ac5704,48,057ae3d2ffb25a13,1623688279101393,0.006328382194743123,0–2,17.160843232765544,3.737149748009793,9.330370438325241,-9.21825261036324
trainval:2021.06.14.11.44.56_veh-35_02696_02932:946ebe1ae1235997:56,trainval,2021.06.14.11.44.56_veh-35_02696_02932,us-nv-las-vegas-strip,946ebe1ae1235997,c980a76e715c5a12,56,e616156a9eb65474,1623688283601130,9.192842928513815e-05,0–2,17.85883047094793,3.9277591664239124,17.040584764829333,-8.212132197540656
trainval:2021.06.14.11.44.56_veh-35_02696_02932:05322d1eea335b67:57,trainval,2021.06.14.11.44.56_veh-35_02696_02932,us-nv-las-vegas-strip,05322d1eea335b67,8deedb78bca45ef0,57,124d82eb37ee564d,1623688284101407,0.00026897927137068225,0–2,0.0056780576096479496,3.9685703238460612,-0.9288636842619162,-3.8598568351123173
